Date,Open,High,Low,Close,Retorno_diario,Retorno_lag_1,Retorno_lag_2,Retorno_lag_3,Retorno_lag_5,Rango_diario,Cuerpo_vela,Posicion_cierre,Distancia_MA5,Distancia_MA10,Distancia_MA20,Volatilidad_5,Volatilidad_20,RSI_14,MACD_hist,Objetivo
2007-09-05,1.3604,1.3671,1.3569,1.365,0.0033813584239927863,-0.00132139186609892,-0.00044027003228641615,-0.0002200865673831487,0.0054411764705881716,0.007497794766245212,0.0033813584239928973,0.7941176470588241,0.001687825640273033,0.0015555294670108744,0.005058425923880838,0.0023823177046867028,0.004407481832064833,70.9981167608289,0.0009964188679276902,1
2007-09-06,1.365,1.371,1.3635,1.369,0.00293040293040292,0.0033813584239927863,-0.00132139186609892,-0.00044027003228641615,-0.0031446540880503138,0.00549450549450554,0.002930402930402933,0.7333333333333353,0.003753995952723077,0.003562684181975362,0.007955411409996227,0.0021365507286950744,0.00402301954462203,70.55449330783972,0.0012882148268371332,1
2007-09-07,1.369,1.3796,1.3663,1.3767,0.005624543462381393,0.00293040293040292,0.0033813584239927863,-0.00132139186609892,-0.0002200865673831487,0.00971512052593124,0.0056245434623813295,0.7819548872180503,0.007346377299401574,0.008519709611961357,0.01334491413765937,0.002867558968356371,0.004207867879902876,74.58193979933142,0.0019036671953861026,1
2007-09-10,1.3774,1.3814,1.3766,1.3806,0.0028328611898016387,0.005624543462381393,0.00293040293040292,0.0033813584239927863,-0.00044027003228641615,0.003484826484681222,0.002323217656454256,0.8333333333333488,0.007487192959411582,0.010155701240927018,0.015490533562822817,0.0025129160553052443,0.003984537182363825,77.1065182829891,0.0024428721359667964,1
2007-09-11,1.3807,1.3846,1.3778,1.3836,0.0021729682746631784,0.0028328611898016387,0.005624543462381393,0.00293040293040292,-0.00132139186609892,0.004925038024190729,0.002100383863257697,0.8529411764705748,0.00626918209719407,0.0106056621965116,0.016564356326526086,0.0013225019970579239,0.0036856708527927,75.21514629948382,0.0028430169546996764,1
2007-09-12,1.3838,1.3914,1.3824,1.3905,0.004986990459670437,0.0021729682746631784,0.0028328611898016387,0.005624543462381393,0.0033813584239927863,0.006503830033241724,0.0048417401358578915,0.9000000000000099,0.007550286939887574,0.013934766915319585,0.0198954799669937,0.001502979616756417,0.003273073927261939,77.1065182829891,0.0033774344086606447,0
2007-09-13,1.3905,1.3927,1.3863,1.3864,-0.002948579647608751,0.004986990459670437,0.0021729682746631784,0.0028328611898016387,0.00293040293040292,0.004602660913340497,-0.0029485796476087685,0.015624999999998373,0.0020526757061494205,0.009230410855196158,0.015261138287588905,0.003385519247548571,0.003383174921916121,66.96428571428595,0.0032583041448735577,1
2007-09-14,1.3865,1.3895,1.3844,1.3874,0.0007212925562607442,-0.002948579647608751,0.004986990459670437,0.0021729682746631784,0.005624543462381393,0.003678326721961689,0.0006491164803461239,0.5882352941176394,0.0012268167713069822,0.008153003240854995,0.014511299362731211,0.0029483322549710774,0.0033559267698811284,71.69459962756055,0.0030538315894431097,0
2007-09-17,1.3872,1.3887,1.3849,1.3859,-0.001081159002450649,0.0007212925562607442,-0.002948579647608751,0.004986990459670437,0.0028328611898016387,0.0027393310265282768,-0.0009371395617070927,0.26315789473681134,-0.0006201505667889906,0.0053316890936125905,0.01198625760778671,0.003041723389876466,0.0033858819402544423,75.34246575342462,0.002640082468732749,1
2007-09-18,1.3859,1.3988,1.3829,1.3982,0.008875099213507598,-0.001081159002450649,0.0007212925562607442,-0.002948579647608751,0.0021729682746631784,0.01147268922721699,0.008875099213507614,0.9622641509434005,0.006130907834897226,0.011480616061287918,0.01904421786060495,0.004789177147823043,0.0037337920279323098,77.50000000000011,0.00299151874256548,0
2007-09-19,1.3981,1.3987,1.3935,1.3967,-0.001072807895866168,0.008875099213507598,-0.001081159002450649,0.0007212925562607442,0.004986990459670437,0.003719333381017162,-0.0010013589871968,0.615384615384622,0.0041555229632186386,0.008083724287260896,0.016380558729142347,0.004643884783520552,0.0036713909569043982,81.57894736842104,0.0029166334903778955,1
2007-09-20,1.3966,1.4098,1.3962,1.4066,0.007088136321328875,-0.001072807895866168,0.008875099213507598,-0.001081159002450649,-0.002948579647608751,0.009737934984963365,0.007160246312473155,0.7647058823529479,0.008344325285312815,0.012481464952564858,0.02171860245514634,0.004733437053707584,0.003874698304861307,84.8726114649681,0.0032993375433852633,1
2007-09-21,1.4067,1.4118,1.4043,1.409,0.0017062420019906543,0.007088136321328875,-0.001072807895866168,0.008875099213507598,0.0007212925562607442,0.005331627212625179,0.0016350323452050677,0.6266666666666703,0.0069464295923618025,0.011856458574208917,0.021917927443101837,0.004639340788947538,0.003581601288994137,86.2229102167181,0.0034626353927825725,0
2007-09-24,1.4091,1.4129,1.4067,1.4078,-0.0008516678495387175,0.0017062420019906543,0.007088136321328875,-0.001072807895866168,-0.001081159002450649,0.004399971613086355,-0.0009225746930665523,0.17741935483869062,0.0029494321986807126,0.009023731194587103,0.01943206381045126,0.004588451889082381,0.0035079308403445134,87.03124999999974,0.0032422177050364966,1
2007-09-25,1.4077,1.4152,1.4061,1.4148,0.0049722972013070965,-0.0008516678495387175,0.0017062420019906543,0.007088136321328875,0.008875099213507598,0.0064644455494779485,0.005043688285856437,0.9560439560439614,0.005558003667429423,0.011778335586020372,0.02247227552115527,0.0035953231260345683,0.0034108455413080947,87.49999999999979,0.003308764385150622,0
2007-09-26,1.4145,1.4162,1.4111,1.4131,-0.0012015832626519618,0.0049722972013070965,-0.0008516678495387175,0.0017062420019906543,-0.001072807895866168,0.003605514316012642,-0.0009897490279251098,0.3921568627451074,0.00201381305574877,0.008931950106740638,0.019560025685610993,0.0036264637012893932,0.0033796211020198077,84.39937597503877,0.002988931266139458,1
2007-09-27,1.4131,1.4188,1.4124,1.4146,0.0010614960016983588,-0.0012015832626519618,0.0049722972013070965,-0.0008516678495387175,0.007088136321328875,0.004529049607246452,0.0010614960016984338,0.3437499999999989,0.0019407023359256925,0.007973436130567668,0.018749572400283743,0.002473004892256146,0.003191137221507664,82.72884283246952,0.00264109310031747,1
2007-09-28,1.4146,1.4278,1.4144,1.4266,0.00848296338187482,0.0010614960016983588,-0.0012015832626519618,0.0049722972013070965,0.0017062420019906543,0.009472642443093352,0.008482963381874742,0.9104477611940388,0.007927199762608028,0.013692595197999147,0.025036734195314603,0.004150678489339051,0.003473353150734343,84.84848484848462,0.0029580020498014194,0
2007-10-01,1.4268,1.4275,1.4211,1.4233,-0.0023131922052432863,0.00848296338187482,0.0010614960016983588,-0.0012015832626519618,-0.0008516678495387175,0.004485562097000253,-0.0024530417717970694,0.3437499999999989,0.003398003496700497,0.008667181642299848,0.02042572106595153,0.00448322216083928,0.0035747756348344126,79.93966817496204,0.002691796580644527,0
2007-10-02,1.4232,1.4237,1.4139,1.4148,-0.005972036815850457,-0.0023131922052432863,0.00848296338187482,0.0010614960016983588,0.0049722972013070965,0.006885890949971916,-0.005902192242833026,0.09183673469388981,-0.002594326321132434,0.001465248136586439,0.012357516475495878,0.005374631641042572,0.003947840678682919,67.89396170839456,0.0017360742205100727,0
