Date,Open,Low,High,Close,Retorno_diario,Objetivo
2004-02-09,1.2655024528503418,1.2655024528503418,1.2757054567337036,1.2694060802459717,-0.0004696085897353264,0
2004-02-10,1.269293189048767,1.26739501953125,1.2787070274353027,1.26850426197052,-0.000710425363077638,1
2004-02-11,1.268295168876648,1.265806794166565,1.284703016281128,1.2830052375793457,0.011431554503647856,0
2004-02-12,1.2833017110824585,1.279606819152832,1.284703016281128,1.2818048000335691,-0.0009356450859401289,0
2004-02-13,1.2817062139511108,1.2725075483322144,1.2889920473098757,1.272799015045166,-0.007025863055098003,1
2004-02-16,1.2729934453964231,1.2721998691558838,1.2790013551712036,1.2765034437179563,0.002910458469092214,1
2004-02-17,1.2764055728912354,1.2763078212738037,1.2877968549728394,1.2857933044433594,0.007277583755156414,0
2004-02-18,1.2863060235977173,1.266592264175415,1.2922067642211914,1.2725075483322144,-0.01033273082480135,1
2004-02-19,1.27289617061615,1.2659990787506104,1.2766989469528198,1.2757054567337036,0.0025130761744247554,0
2004-02-20,1.2758032083511353,1.250296950340271,1.2760961055755615,1.2542015314102173,-0.016856497093415745,1
2004-02-23,1.2500938177108765,1.2457022666931152,1.2593982219696045,1.2571974992752075,0.002388745181662877,1
2004-02-24,1.2571974992752075,1.2528972625732422,1.2711002826690674,1.2677966356277466,0.008430764743526442,0
2004-02-25,1.2678931951522827,1.2483927011489868,1.270405888557434,1.249703288078308,-0.014271490427547606,0
2004-02-26,1.2500938177108765,1.2396950721740725,1.251799464225769,1.244802951812744,-0.003921199785830387,1
2004-02-27,1.244802951812744,1.2380987405776978,1.2507035732269287,1.2494065761566162,0.003698275568167819,0
2004-03-01,1.2539026737213137,1.242992639541626,1.2541072368621826,1.244802951812744,-0.0036846487218226143,0
2004-03-02,1.245004415512085,1.2203009128570557,1.245004415512085,1.220405101776123,-0.019599768783558513,0
2004-03-03,1.2201966047286987,1.20689857006073,1.2220009565353394,1.2190959453582764,-0.001072722832722861,1
2004-03-04,1.219393253326416,1.214299559593201,1.224095106124878,1.220703125,0.0013183372874325805,1
2004-03-05,1.220494508743286,1.2179970741271973,1.242699146270752,1.2367972135543823,0.01318427734375005,1
2004-03-08,1.2365065813064575,1.2345983982086182,1.242606520652771,1.242606520652771,0.004697057071865185,0
2004-03-09,1.242606520652771,1.228697419166565,1.246401071548462,1.2319064140319824,-0.008611017601265702,0
2004-03-10,1.242606520652771,1.220703125,1.246401071548462,1.2231967449188232,-0.007070073679260047,1
2004-03-11,1.2231967449188232,1.217404007911682,1.238006830215454,1.235101580619812,0.009732559991221024,0
2004-03-12,1.234994888305664,1.217893362045288,1.235406756401062,1.2224042415618896,-0.010280400622231012,1
2004-03-15,1.2214038372039795,1.2212995290756226,1.2314057350158691,1.22720468044281,0.003927046976527793,0
2004-03-16,1.2269035577774048,1.2246047258377075,1.2371950149536133,1.2261061668395996,-0.0008951347894257111,0
2004-03-17,1.2260010242462158,1.2182939052581787,1.2291958332061768,1.2227030992507937,-0.0027755080928901776,1
2004-03-18,1.2227030992507937,1.2225985527038574,1.241896629333496,1.2388964891433716,0.01324392643030059,0
2004-03-19,1.2386969327926636,1.2264070510864258,1.2406947612762451,1.2269035577774048,-0.0096803336445479,1
2004-03-22,1.2277017831802368,1.2227030992507937,1.23960280418396,1.2345983982086182,0.006271756555301655,0
2004-03-23,1.2345983982086182,1.2272950410842896,1.236996054649353,1.2345069646835327,-7.405932586512787e-05,0
2004-03-24,1.2345983982086182,1.2110936641693115,1.236996054649353,1.2139016389846802,-0.016691137667364075,0
2004-03-25,1.2140047550201416,1.210800290107727,1.219705581665039,1.2136952877044678,-0.00016999011582596868,0
2004-03-26,1.2137985229492188,1.208999752998352,1.2210012674331665,1.212694525718689,-0.0008245578572456669,1
2004-03-29,1.2114017009735107,1.2065054178237915,1.2170039415359497,1.216604232788086,0.003223983440578282,1
2004-03-30,1.216604232788086,1.2155985832214355,1.2225985527038574,1.2185016870498655,0.0015596314813333123,1
2004-03-31,1.2182048559188845,1.2175966501235962,1.2321947813034058,1.231299638748169,0.010503023372326004,1
2004-04-01,1.2311935424804688,1.225895881652832,1.2384973764419556,1.2365065813064575,0.004228818391908584,0
2004-04-02,1.2365983724594116,1.210800290107727,1.2371950149536133,1.2129004001617432,-0.019091027497623814,0
2004-04-05,1.2115044593811035,1.1989977359771729,1.2126061916351318,1.201302170753479,-0.009562392267920328,1
2004-04-06,1.2017930746078491,1.1988970041275024,1.2145946025848389,1.213106393814087,0.009826189736429125,1
2004-04-07,1.213003396987915,1.2058944702148438,1.2197948694229126,1.216604232788086,0.0028833736198534687,0
2004-04-08,1.216397047042847,1.206694722175598,1.2217023372650146,1.2077003717422483,-0.007318617514121772,1
2004-04-09,1.2079044580459597,1.206694722175598,1.2112990617752075,1.208605170249939,0.0007491912140304979,0
2004-04-12,1.2091021537780762,1.205807089805603,1.2095993757247925,1.2073066234588623,-0.0010744177031843938,0
2004-04-13,1.2073066234588623,1.1910008192062378,1.2082985639572144,1.193801760673523,-0.011185942761291812,1
2004-04-14,1.1935025453567505,1.1877048015594482,1.1973036527633667,1.1947003602981567,0.0007527209744830898,1
2004-04-15,1.1946003437042236,1.18999445438385,1.1989977359771729,1.1986957788467407,0.003344285045320472,1
2004-04-16,1.1987963914871216,1.1931037902832031,1.20480477809906,1.2002928256988523,0.0013323204104782604,1
2004-04-19,1.2019952535629272,1.2002928256988523,1.207802414894104,1.2006964683532717,0.0003362868174976441,0
2004-04-20,1.1987963914871216,1.1828020811080933,1.2019952535629272,1.184805989265442,-0.013234384798035848,0
2004-04-21,1.184805989265442,1.1810001134872437,1.1911994218826294,1.1810001134872437,-0.00321223543152227,1
2004-04-22,1.18069326877594,1.1791062355041504,1.1931037902832031,1.1925063133239746,0.009742759298096537,0
2004-04-23,1.1922929286956787,1.1802055835723877,1.193901538848877,1.1850025653839111,-0.006292417789510618,1
2004-04-26,1.1800941228866575,1.176498293876648,1.1886931657791138,1.1861974000930786,0.0010082971497875626,1
2004-04-27,1.1862958669662476,1.183698058128357,1.1946003437042236,1.1929045915603638,0.005654363655458017,0
2004-04-28,1.1931037902832031,1.1828020811080933,1.194400668144226,1.1843008995056152,-0.007212389084272464,1
2004-04-29,1.1843008995056152,1.1808048486709597,1.1984946727752686,1.196000576019287,0.009878972918585083,1
2004-04-30,1.1959004402160645,1.1929045915603638,1.200494647026062,1.198293685913086,0.0019173150412945539,0
2004-05-03,1.1994003057479858,1.1925063133239746,1.1998032331466677,1.193602204322815,-0.003915135033609185,1
2004-05-04,1.193602204322815,1.1935025453567505,1.2116951942443848,1.2105072736740112,0.014163068139428692,1
2004-05-05,1.2105072736740112,1.2101995944976809,1.2178043127059937,1.215894103050232,0.004450059486112101,0
2004-05-06,1.215894103050232,1.20689857006073,1.217492938041687,1.2077003717422483,-0.006738852740077128,0
2004-05-07,1.207802414894104,1.1874933242797852,1.2086929082870483,1.1880011558532717,-0.016311343732186012,0
2004-05-10,1.189499020576477,1.1816000938415527,1.189499020576477,1.1845955848693848,-0.0028666394532596007,1
2004-05-11,1.1845955848693848,1.1796069145202637,1.189103126525879,1.188198804855347,0.003041730048622071,1
2004-05-12,1.1880011558532717,1.1837962865829468,1.194101095199585,1.190504550933838,0.001940538964581462,0
2004-05-13,1.19070303440094,1.177994966506958,1.1931037902832031,1.1804006099700928,-0.008487108222996365,1
2004-05-14,1.1804006099700928,1.178897738456726,1.18940007686615,1.188198804855347,0.006606396861699171,1
2004-05-17,1.189499020576477,1.188198804855347,1.2058944702148438,1.2025011777877808,0.012037020129956222,0
2004-05-18,1.202399969100952,1.193602204322815,1.2038040161132812,1.1945005655288696,-0.006653309291247189,1
2004-05-19,1.194400668144226,1.194400668144226,1.203905463218689,1.2003936767578125,0.004933535737870143,0
2004-05-20,1.2003936767578125,1.1900936365127563,1.2014031410217283,1.1957002878189087,-0.003909874760070653,1
2004-05-21,1.1959004402160645,1.1957002878189087,1.206796646118164,1.2028049230575562,0.005941819460131725,0
2004-05-24,1.2001056671142578,1.193901538848877,1.2025011777877808,1.199903964996338,-0.0024118275587399207,1
2004-05-25,1.1998032331466677,1.1987963914871216,1.2126061916351318,1.210097074508667,0.008494937769757405,1
2004-05-26,1.210097074508667,1.208795189857483,1.2140047550201416,1.2110936641693115,0.0008235617469360967,1
2004-05-27,1.2110055685043335,1.2093068361282349,1.228606939315796,1.227596402168274,0.01362631024106764,0
2004-05-28,1.2272950410842896,1.220703125,1.2294074296951294,1.221806883811951,-0.004716141515319849,0
2004-05-31,1.2240052223205566,1.2182048559188845,1.2244998216629028,1.2198989391326904,-0.0015615763051750609,1
2004-06-01,1.2198989391326904,1.2159976959228516,1.2264971733093262,1.2244998216629028,0.0037715276098884143,0
2004-06-02,1.2246047258377075,1.2210012674331665,1.2304966449737549,1.2218962907791138,-0.0021261994797625583,1
2004-06-03,1.2218962907791138,1.2175966501235962,1.2252049446105957,1.2221053838729858,0.00017112180096612306,1
2004-06-04,1.2218962907791138,1.218605637550354,1.229997158050537,1.2275059223175049,0.004419044802342675,1
2004-06-07,1.231800198554993,1.230905532836914,1.2340041399002075,1.231800198554993,0.0034983751682278186,0
2004-06-08,1.2324073314666748,1.2249947786331177,1.234994888305664,1.2261061668395996,-0.0046225286552744604,0
2004-06-09,1.2261964082717896,1.2028049230575562,1.2275059223175049,1.2042969465255735,-0.01778738326570961,1
2004-06-10,1.2045000791549685,1.2032970190048218,1.2116072177886963,1.2109030485153198,0.005485442779544547,0
2004-06-11,1.2105072736740112,1.1971030235290527,1.2110936641693115,1.2015043497085571,-0.007761726934527369,1
2004-06-14,1.1968021392822266,1.1957002878189087,1.208795189857483,1.2061998844146729,0.003908046364754947,1
2004-06-15,1.205807089805603,1.20339834690094,1.2170928716659546,1.216604232788086,0.008625724896717202,0
2004-06-16,1.216604232788086,1.1986957788467407,1.2167967557907104,1.2006964683532717,-0.013075545856320536,1
2004-06-17,1.200494647026062,1.1997023820877075,1.2075982093811035,1.20339834690094,0.002250259427658552,1
2004-06-18,1.2032970190048218,1.1978055238723757,1.2149044275283811,1.2145060300827026,0.009230262955211677,0
2004-06-21,1.2137985229492188,1.2080942392349243,1.2145946025848389,1.2126061916351318,-0.0015642890199906168,0
2004-06-22,1.2125033140182495,1.2070006132125854,1.213194727897644,1.2121946811676023,-0.0003393603548853541,0
2004-06-23,1.212106466293335,1.2073066234588623,1.2190067768096924,1.208605170249939,-0.0029611670249253264,1
2004-06-24,1.208795189857483,1.204601526260376,1.2190067768096924,1.217404007911682,0.00728015887928346,1
2004-06-25,1.2170928716659546,1.2112990617752075,1.2203009128570557,1.2203009128570557,0.0023795756598035123,0
2004-06-28,1.217492938041687,1.2127974033355713,1.2227030992507937,1.2186946868896484,-0.0013162540079123541,0
2004-06-29,1.2186946868896484,1.207496166229248,1.2190959453582764,1.2098042964935305,-0.007295010384272715,1
2004-06-30,1.2094969749450684,1.206796646118164,1.2203009128570557,1.218397855758667,0.007103263965952067,0
2004-07-01,1.2182939052581787,1.2139016389846802,1.220807433128357,1.2162047624588013,-0.001799981253660432,1
2004-07-02,1.2162047624588013,1.2149044275283811,1.2330000400543213,1.2311025857925415,0.012249436767227673,0
2004-07-05,1.2330000400543213,1.2275059223175049,1.2331976890563965,1.229997158050537,-0.0008979168387439618,0
2004-07-06,1.229997158050537,1.2270991802215576,1.2328935861587524,1.2285012006759644,-0.001216228317912349,1
2004-07-07,1.2283955812454224,1.2278074026107788,1.2388043403625488,1.2371032238006592,0.007002046982096388,1
2004-07-08,1.236996054649353,1.2342935800552368,1.2402946949005127,1.2394952774047852,0.0019335925718284575,1
2004-07-09,1.2396950721740725,1.237394094467163,1.2424057722091677,1.241896629333496,0.0019373627092300616,0
2004-07-12,1.2412029504776,1.2386969327926636,1.2435954809188845,1.240802526473999,-0.0008809935011131476,0
2004-07-13,1.240402340888977,1.2304056882858276,1.2412029504776,1.233304142951965,-0.006043172351802184,1
2004-07-14,1.233304142951965,1.2324985265731812,1.242004632949829,1.2384973764419556,0.004210829518143111,0
2004-07-15,1.2384973764419556,1.23350191116333,1.2392034530639648,1.235605239868164,-0.0023351979816866875,1
2004-07-16,1.235803723335266,1.233304142951965,1.2459973096847534,1.245593786239624,0.008083930084762159,0
2004-07-19,1.2455006837844849,1.240494728088379,1.246401071548462,1.2439976930618286,-0.0012813914098062096,0
2004-07-20,1.2437965869903564,1.2309964895248413,1.245593786239624,1.2333954572677612,-0.008522713388617542,0
2004-07-21,1.23350191116333,1.2214934825897217,1.234903335571289,1.226301670074463,-0.005751429642049,0
2004-07-22,1.2261061668395996,1.223900318145752,1.2289994955062866,1.2255953550338743,-0.000575971686107013,0
2004-07-23,1.225805640220642,1.2092044353485107,1.2266929149627686,1.2095993757247925,-0.013051599162302363,1
2004-07-26,1.210800290107727,1.2093068361282349,1.2170039415359497,1.2139016389846802,0.003556767096799973,0
2004-07-27,1.2141964435577393,1.204006910324097,1.2190067768096924,1.2064036130905151,-0.006176798558766627,0
2004-07-28,1.2063016891479492,1.2009992599487305,1.2079044580459597,1.2043983936309814,-0.0016621464307428058,0
2004-07-29,1.204601526260376,1.1998032331466677,1.2094969749450684,1.2038040161132812,-0.0004935057376722618,0
2004-07-30,1.2038040161132812,1.200494647026062,1.2116072177886963,1.2016053199768066,-0.0018264568875367981,1
2004-08-02,1.204195499420166,1.2019952535629272,1.2093945741653442,1.2021976709365845,0.000492966325905897,1
2004-08-03,1.2021976709365845,1.2002063989639282,1.207802414894104,1.2052984237670898,0.002579237096749454,1
2004-08-04,1.2052984237670898,1.1975044012069702,1.2065927982330322,1.2059961557388306,0.0005788873178478315,0
2004-08-05,1.2058944702148438,1.2029930353164673,1.207496166229248,1.2051968574523926,-0.0006627701776945605,1
2004-08-06,1.2057054042816162,1.204906344413757,1.2307995557785034,1.2307995557785034,0.021243582048688037,0
2004-08-09,1.2269939184188845,1.2250999212265017,1.2291052341461182,1.2272950410842896,-0.002847348033041208,0
2004-08-10,1.2278074026107788,1.2224042415618896,1.2319974899291992,1.2236007452011108,-0.0030101122871928343,0
2004-08-11,1.2237954139709473,1.2198989391326904,1.2247997522354126,1.222195029258728,-0.00114883547423128,1
2004-08-12,1.222195029258728,1.2218962907791138,1.2291052341461182,1.223900318145752,0.0013952674051196379,1
2004-08-13,1.2240052223205566,1.2185016870498655,1.2378995418548584,1.237593173980713,0.011187884856265207,0
2004-08-16,1.2380987405776978,1.2324985265731812,1.2380987405776978,1.2358952760696411,-0.0013719354201110479,0
2004-08-17,1.235803723335266,1.231693983078003,1.2378995418548584,1.2345069646835327,-0.0011233244539322618,0
2004-08-18,1.2347966432571411,1.2293015718460083,1.2365065813064575,1.2340041399002075,-0.0004073081786574173,1
2004-08-19,1.234095573425293,1.233593225479126,1.2378995418548584,1.2371950149536133,0.0025857895854901614,0
2004-08-20,1.2373021841049194,1.2285012006759644,1.2384973764419556,1.2321947813034058,-0.004041588908596627,0
2004-08-23,1.2307995557785034,1.2134008407592771,1.231800198554993,1.2151997089385986,-0.013792520973696987,0
2004-08-24,1.215096354484558,1.206694722175598,1.2166930437088013,1.2081964015960691,-0.005763091688564037,1
2004-08-25,1.2080942392349243,1.2057054042816162,1.2112990617752075,1.208605170249939,0.00033832964022217915,1
2004-08-26,1.208400845527649,1.2056035995483398,1.2114017009735107,1.2099066972732544,0.0010768835475412075,0
2004-08-27,1.2099066972732544,1.200898289680481,1.2136952877044678,1.2019952535629272,-0.006538887443269026,1
2004-08-30,1.2017064094543457,1.1991989612579346,1.206694722175598,1.204906344413757,0.002421882151531607,1
2004-08-31,1.204906344413757,1.2047032117843628,1.219393253326416,1.2178043127059937,0.010704540109722771,1
2004-09-01,1.217700481414795,1.2151997089385986,1.2221053838729858,1.2190067768096924,0.0009874033875170163,0
2004-09-02,1.2192000150680542,1.2145060300827026,1.2201074361801147,1.217300295829773,-0.0013998945800658413,0
2004-09-03,1.217492938041687,1.204601526260376,1.2182939052581787,1.205501914024353,-0.009692252475283936,1
2004-09-06,1.2063016891479492,1.2051968574523926,1.2082985639572144,1.2065927982330322,0.0009049211751455122,1
2004-09-07,1.206796646118164,1.2057054042816162,1.2112990617752075,1.2099066972732544,0.0027464933033540806,1
2004-09-08,1.2099066972732544,1.2032970190048218,1.219393253326416,1.2189027070999146,0.007435292198096244,1
2004-09-09,1.2190959453582764,1.216293454170227,1.2244998216629028,1.2242000102996826,0.004345960648796776,1
2004-09-10,1.2243947982788086,1.220598816871643,1.2306026220321655,1.2272950410842896,0.0025282067951046816,0
2004-09-13,1.228305101394653,1.2227030992507937,1.228893756866455,1.2264070510864258,-0.0007235342506388687,0
2004-09-14,1.2264971733093262,1.223002314567566,1.2294981479644775,1.2260010242462158,-0.00033107021021305805,0
2004-09-15,1.2261061668395996,1.2139016389846802,1.226301670074463,1.215701937675476,-0.008400552990624144,1
2004-09-16,1.215701937675476,1.2125033140182495,1.2197948694229126,1.2190067768096924,0.0027184616819280194,0
2004-09-17,1.2189027070999146,1.216293454170227,1.2224042415618896,1.2182048559188845,-0.0006578477708767405,0
2004-09-20,1.217492938041687,1.2129004001617432,1.2182048559188845,1.217404007911682,-0.0006574001107543248,1
2004-09-21,1.2171964645385742,1.2171964645385742,1.2345069646835327,1.2328935861587524,0.012723449361433659,0
2004-09-22,1.2328935861587524,1.2233014106750488,1.2331976890563965,1.2266929149627686,-0.005029364468755904,1
2004-09-23,1.226602554321289,1.2260010242462158,1.2333954572677612,1.22720468044281,0.0004171911925137106,1
2004-09-24,1.22720468044281,1.2247997522354126,1.235696792602539,1.227596402168274,0.0003191983633263895,1
2004-09-27,1.228606939315796,1.225295066833496,1.231496810913086,1.2307995557785034,0.0026092888546853654,1
2004-09-28,1.2306934595108032,1.2285012006759644,1.234903335571289,1.232103705406189,0.0010595954650476358,1
2004-09-29,1.2319064140319824,1.229997158050537,1.234202265739441,1.2336997985839844,0.0012954211328088938,1
2004-09-30,1.2338062524795532,1.232103705406189,1.244400143623352,1.2433944940567017,0.00785822894989896,0
2004-10-01,1.2435026168823242,1.2388964891433716,1.2437965869903564,1.2414957284927368,-0.0015270821714594707,0
2004-10-04,1.2402024269104004,1.2264070510864258,1.2402024269104004,1.2289994955062866,-0.010065465953412067,1
2004-10-05,1.2291052341461182,1.226798176765442,1.23310649394989,1.231602907180786,0.0021183179358643667,0
2004-10-06,1.231602907180786,1.2260010242462158,1.2324073314666748,1.2280938625335691,-0.002849168856908002,1
2004-10-07,1.228199481964111,1.2277017831802368,1.231299638748169,1.229906439781189,0.0014759272909974364,1
2004-10-08,1.230193853378296,1.228893756866455,1.2435026168823242,1.2410026788711548,0.00902201885530407,0
2004-10-11,1.2412029504776,1.237394094467163,1.2416036128997805,1.238405466079712,-0.0020928341539160344,0
2004-10-12,1.238405466079712,1.2293015718460083,1.2386969327926636,1.232103705406189,-0.005088608574598585,1
2004-10-13,1.232103705406189,1.2234959602355957,1.235193133354187,1.234903335571289,0.002272235813280954,1
2004-10-14,1.2347966432571411,1.2326960563659668,1.2416036128997805,1.2388964891433716,0.0032335758249735225,1
2004-10-15,1.2390960454940796,1.238206148147583,1.25,1.2478941679000854,0.007262655787276584,1
2004-10-18,1.248299241065979,1.246494174003601,1.2533998489379885,1.248907208442688,0.0008118000457579821,1
2004-10-19,1.2487980127334597,1.2455006837844849,1.2526932954788208,1.2518935203552246,0.0023911399440639247,1
2004-10-20,1.2512043714523315,1.2500938177108765,1.262993097305298,1.2578933238983154,0.004792582951774094,1
2004-10-21,1.258004069328308,1.2574979066848757,1.265006184577942,1.262004852294922,0.0032685827315346305,1
2004-10-22,1.262100338935852,1.260398268699646,1.2694060802459717,1.2690999507904053,0.005622084956789841,1
2004-10-25,1.2729934453964231,1.272799015045166,1.2830052375793457,1.28109872341156,0.009454552900803437,0
2004-10-26,1.2810001373291016,1.2733986377716064,1.2843070030212402,1.2765034437179563,-0.0035869832742995156,0
2004-10-27,1.2765034437179563,1.269905686378479,1.2809016704559326,1.270599603652954,-0.004625009116941081,1
2004-10-29,1.270793318748474,1.2662074565887451,1.2798033952713013,1.2791976928710938,0.006766954116324442,0
2004-11-01,1.2828078269958496,1.2721028327941897,1.2828078269958496,1.27459979057312,-0.0035943641265128168,0
2004-11-02,1.2746973037719729,1.2671059370040894,1.2750060558319092,1.2720056772232056,-0.002035237546012647,1
2004-11-03,1.2718924283981323,1.266592264175415,1.283202886581421,1.282495141029358,0.008246397004336492,1
2004-11-04,1.282199144363403,1.2797051668167114,1.28940749168396,1.2872995138168335,0.0037461138321501775,1
2004-11-05,1.2872995138168335,1.2784944772720337,1.297993302345276,1.2966973781585691,0.007300448917183955,0
2004-11-08,1.2963947057724,1.2908055782318115,1.2988024950027466,1.2908055782318115,-0.004543696953505427,0
2004-11-09,1.2910054922103882,1.2887927293777466,1.2937949895858765,1.2899065017700195,-0.000696523533020077,0
2004-11-10,1.2900062799453735,1.2862067222595217,1.2983977794647217,1.288593292236328,-0.001018065675217228,1
2004-11-11,1.2883940935134888,1.2863060235977173,1.2921065092086792,1.2910054922103882,0.0018719637829822666,1
2004-11-12,1.2908055782318115,1.288593292236328,1.2989037036895752,1.2970000505447388,0.004643325199249926,0
2004-11-15,1.2990050315856934,1.2922067642211914,1.299899935722351,1.2939958572387695,-0.0023162630600572776,1
2004-11-16,1.2936946153640747,1.292306900024414,1.2992074489593506,1.2961931228637695,0.0016980468775911195,1
2004-11-17,1.2960922718048096,1.2955045700073242,1.3049037456512451,1.303797960281372,0.0058670558294589,0
2004-11-18,1.303797960281372,1.2943978309631348,1.3072919845581057,1.29490065574646,-0.0068241436219089735,1
2004-11-19,1.2948001623153689,1.294196844100952,1.3064039945602417,1.3039000034332275,0.006949836380752972,1
2004-11-22,1.302592158317566,1.3016934394836426,1.305193305015564,1.3040019273757937,7.816852695596843e-05,1
2004-11-23,1.304206132888794,1.297993302345276,1.3103067874908447,1.309706211090088,0.004374444235503372,1
2004-11-24,1.3099979162216189,1.3086949586868286,1.319104552268982,1.317800760269165,0.0061804312375826065,1
2004-11-25,1.318096160888672,1.316707730293274,1.328303575515747,1.3258028030395508,0.006072270567480498,1
2004-11-26,1.3256973028182983,1.3199055194854736,1.332906723022461,1.329504370689392,0.0027919443535306954,0
2004-11-29,1.3271929025650024,1.3233989477157593,1.330300211906433,1.32650625705719,-0.0022550611327795123,1
2004-11-30,1.3262951374053955,1.3239071369171145,1.332906723022461,1.3298048973083496,0.0024867129224686035,1
2004-12-01,1.3298048973083496,1.3283917903900146,1.3357020616531372,1.3345967531204224,0.0036034277071561593,0
2004-12-02,1.3347926139831543,1.3248015642166138,1.3377926349639893,1.3261016607284546,-0.0063652877710854705,1
2004-12-03,1.3262951374053955,1.3259083032608032,1.3466018438339231,1.3466018438339231,0.01545898305730753,0
2004-12-06,1.3450080156326294,1.3392080068588257,1.345695734024048,1.3396027088165283,-0.005197627679958794,1
2004-12-07,1.3394949436187744,1.3394052982330322,1.3470009565353394,1.3430931568145752,0.0026055844580445964,0
2004-12-08,1.3432915210723877,1.321999430656433,1.3432915210723877,1.334507703781128,-0.006392298992729195,0
2004-12-09,1.3345967531204224,1.3258028030395508,1.3358982801437378,1.3304064273834229,-0.0030732504474006994,0
2004-12-10,1.3301939964294434,1.3149935007095337,1.3304064273834229,1.3215975761413574,-0.00662117309474386,1
2004-12-13,1.3222966194152832,1.3221042156219482,1.332693576812744,1.3320013284683228,0.007872103062825708,0
2004-12-14,1.3321077823638916,1.326400637626648,1.332800269126892,1.3309022188186646,-0.0008251565716695941,1
2004-12-15,1.3307960033416748,1.32650625705719,1.3437970876693726,1.3403927087783811,0.007130869439935683,0
2004-12-16,1.3401951789855957,1.321300745010376,1.3430029153823853,1.325100064277649,-0.011409077653570465,1
2004-12-17,1.325398564338684,1.3232064247131348,1.3320013284683228,1.3312920331954956,0.004672831195749794,1
2004-12-20,1.33109712600708,1.330105543136597,1.3408960103988647,1.3392080068588257,0.0059460835533804435,0
2004-12-21,1.3394052982330322,1.3357912302017212,1.3410038948059082,1.3368983268737793,-0.0017246611230049558,1
2004-12-22,1.3368983268737793,1.3347926139831543,1.3403029441833496,1.339100360870361,0.001647121514267269,1
2004-12-23,1.339100360870361,1.338401436805725,1.351807951927185,1.3512052297592163,0.009039553152675905,1
2004-12-24,1.3514060974121094,1.3489997386932373,1.3547931909561155,1.3538029193878174,0.0019224982048537953,1
2004-12-27,1.3527954816818235,1.3518993854522705,1.3642005920410156,1.3623977899551392,0.006348686684180205,0
2004-12-28,1.3621937036514282,1.359397530555725,1.3645915985107422,1.359397530555725,-0.002202190447998964,1
2004-12-29,1.359508395195007,1.3563920259475708,1.364498496055603,1.360692262649536,0.0009524308119652769,1
2004-12-30,1.3605997562408447,1.358105182647705,1.3660082817077637,1.36280620098114,0.0015535756244309251,0
