Date,Open,High,Low,Close,Retorno_diario,Retorno_lag_1,Retorno_lag_2,Retorno_lag_3,Retorno_lag_5,Rango_diario,Cuerpo_vela,Posicion_cierre,Distancia_MA5,Distancia_MA10,Distancia_MA20,Volatilidad_5,Volatilidad_20,RSI_14,MACD_hist,Objetivo,Particion
2004-02-12,1.2833017110824585,1.284703016281128,1.279606819152832,1.2818048000335691,-0.0009356450859401,0.0114315545036478,-0.0007104253630776,-0.0004696085897353,0.0025521684448284,0.0039711605496086,-0.0011664529361741,0.4312982456139915,0.0056963305624118,0.0150884616147111,0.0190829491420023,0.0063238197951158,0.0091310660724827,61.71446772299624,0.0035505810808989,0,entrenamiento
2004-02-13,1.2817062139511108,1.2889920473098757,1.2725075483322144,1.272799015045166,-0.007025863055098,-0.0009356450859401,0.0114315545036478,-0.0007104253630776,0.0101853408503986,0.0128613708806518,-0.0069494856223616,0.0176812600338436,-0.0018075891445028,0.0058859571553735,0.0105974420659362,0.0067192824546665,0.0084410803814143,62.02429285201514,0.0030393814214641,1,entrenamiento
2004-02-16,1.2729934453964231,1.2790013551712036,1.2721998691558838,1.2765034437179563,0.0029104584690922,-0.007025863055098,-0.0009356450859401,0.0114315545036478,-0.0004696085897353,0.005342907333825,0.0027572791786372,0.6327403382700576,-1.5595446279270675e-05,0.0061734270704494,0.0118878181593775,0.0067724466447956,0.008367214518203,57.227286669859495,0.0027861552322018,1,entrenamiento
2004-02-17,1.2764055728912354,1.2877968549728394,1.2763078212738037,1.2857933044433594,0.0072775837551564,0.0029104584690922,-0.007025863055098,-0.0009356450859401,-0.0007104253630776,0.0090010839368331,0.0073548186810713,0.8256119198563973,0.0045408045527295,0.0109222176267682,0.0181669034653235,0.007159677695435,0.0074468933280004,76.5261392542676,0.0030579953651991,0,entrenamiento
2004-02-18,1.2863060235977173,1.2922067642211914,1.266592264175415,1.2725075483322144,-0.0103327308248013,0.0072775837551564,0.0029104584690922,-0.007025863055098,0.0114315545036478,0.0199132240507855,-0.0107272103312627,0.2309349839437799,-0.0042054552537545,-0.0009772850642255,0.0073830298638333,0.0071640669033829,0.0077844654539471,67.8009392099967,0.0021969936720396,1,entrenamiento
2004-02-19,1.27289617061615,1.2766989469528198,1.2659990787506104,1.2757054567337036,0.0025130761744247,-0.0103327308248013,0.0072775837551564,0.0029104584690922,-0.0009356450859401,0.00840592378955,0.0022070033537722,0.9071493031184196,-0.0007490605229136,8.019225281907794e-05,0.0097868398071547,0.0074084277695613,0.0077175551693638,66.8245248293494,0.0017180253678976,0,entrenamiento
2004-02-20,1.2758032083511353,1.2760961055755615,1.250296950340271,1.2542015314102173,-0.0168564970934157,0.0025130761744247,-0.0103327308248013,0.0072775837551564,-0.007025863055098,0.0202218924254264,-0.0169318252215686,0.1513453070201784,-0.0147223689175874,-0.0155582242108541,-0.007073379007244,0.0102063130309157,0.0082441428561758,55.24597895297293,-7.671254693875171e-05,1,entrenamiento
2004-02-23,1.2500938177108765,1.2593982219696045,1.2457022666931152,1.2571974992752075,0.0023887451816628,-0.0168564970934157,0.0025130761744247,-0.0103327308248013,0.0029104584690922,0.0109559419320773,0.0056825187547435,0.8393158673513795,-0.0093639161933887,-0.0122601221604627,-0.0050323425385545,0.010134504737942,0.0080708571530671,51.9150940255872,-0.0010383654454228,1,entrenamiento
2004-02-24,1.2571974992752075,1.2711002826690674,1.2528972625732422,1.2677966356277466,0.0084307647435264,0.0023887451816628,-0.0168564970934157,0.0025130761744247,0.0072775837551564,0.0144790457396864,0.0084307647435264,0.8185110479508573,0.0018292649267304,-0.0038773392477113,0.0031931864602388,0.0104355757582222,0.0078417077135826,56.46120064612565,-0.0009398622658243,0,entrenamiento
2004-02-25,1.2678931951522827,1.270405888557434,1.2483927011489868,1.249703288078308,-0.0142714904275476,0.0084307647435264,0.0023887451816628,-0.0168564970934157,-0.0103327308248013,0.0173620203126047,-0.0143465610064969,0.0595364453590382,-0.0088963505203703,-0.015517523837491,-0.0113391833669054,0.0112647805182412,0.0077238330455791,46.920543296379456,-0.0020109826500947,0,entrenamiento
2004-02-26,1.2500938177108765,1.251799464225769,1.2396950721740725,1.244802951812744,-0.0039211997858303,-0.0142714904275476,0.0084307647435264,0.0023887451816628,0.0025130761744247,0.0096827869078351,-0.0042323750611141,0.4219856409852082,-0.0079199088326729,-0.016511099004649,-0.0153639333181022,0.0107536178277892,0.0077556542584833,38.92582219833336,-0.0029125199292418,1,entrenamiento
2004-02-27,1.244802951812744,1.2507035732269287,1.2380987405776978,1.2494065761566162,0.0036982755681678,-0.0039211997858303,-0.0142714904275476,0.0084307647435264,-0.0168564970934157,0.0101259662269238,0.0036982755681678,0.8971031899902588,-0.003489295715934,-0.0110461208673221,-0.0118241504075468,0.0087580163525401,0.0077288818973076,41.51004313599277,-0.0030473469444057,0,entrenamiento
2004-03-01,1.2539026737213137,1.2541072368621826,1.242992639541626,1.244802951812744,-0.0036846487218226,0.0036982755681678,-0.0039211997858303,-0.0142714904275476,0.0023887451816628,0.0088640032065414,-0.0072571197902974,0.1628770003002932,-0.0051942108204439,-0.0122114926224276,-0.0155236806157443,0.008636797064239,0.0077488588686646,40.24517928232117,-0.0032751865461639,0,entrenamiento
2004-03-02,1.245004415512085,1.245004415512085,1.2203009128570557,1.220405101776123,-0.0195997687835585,-0.0036846487218226,0.0036982755681678,-0.0039211997858303,0.0084307647435264,0.0198421004353373,-0.0197584148533673,0.0042175767753392,-0.0172480715071325,-0.0265207785110406,-0.033554642947931,0.0092871958873731,0.0086575420477073,26.176286983537157,-0.0048051373349847,0,entrenamiento
2004-03-03,1.2201966047286987,1.2220009565353394,1.20689857006073,1.2190959453582764,-0.0010727228327228,-0.0195997687835585,-0.0036846487218226,0.0036982755681678,-0.0142714904275476,0.0123770107342392,-0.0009020344476922,0.8076455544329376,-0.01343912249498,-0.0234042877676086,-0.0332554071665063,0.0087620694198545,0.0086485575518627,26.154643960602986,-0.0055866052739793,1,entrenamiento
2004-03-04,1.219393253326416,1.224095106124878,1.214299559593201,1.220703125,0.0013183372874325,-0.0010727228327228,-0.0195997687835585,-0.0036846487218226,-0.0039211997858303,0.0080331316455585,0.001074199541461,0.6537221160750064,-0.0082701744770427,-0.0177890489042257,-0.0305781542424851,0.0092125235626465,0.0086234368914404,29.00918383031056,-0.0056591260648461,1,entrenamiento
2004-03-05,1.220494508743286,1.242699146270752,1.2179970741271973,1.2367972135543823,0.01318427734375,0.0013183372874325,-0.0010727228327228,-0.0195997687835585,0.0036982755681678,0.0202393963812175,0.0133574585500453,0.7610753995830438,0.0068679703801088,-0.003443731137964,-0.0165002844587343,0.0117794222454531,0.008859009141922,35.45364977657296,-0.0043460718823923,1,entrenamiento
2004-03-08,1.2365065813064575,1.242606520652771,1.2345983982086182,1.242606520652771,0.0046970570718651,0.01318427734375,0.0013183372874325,-0.0010727228327228,-0.0036846487218226,0.0064764090747432,0.0049332041078733,1.0,0.0119591833945067,0.0024156668336183,-0.010826717620615,0.0120674495893099,0.0089588487896208,33.76451449544908,-0.0028798437681297,0,entrenamiento
2004-03-09,1.242606520652771,1.246401071548462,1.228697419166565,1.2319064140319824,-0.0086110176012657,0.0046970570718651,0.01318427734375,0.0013183372874325,-0.0195997687835585,0.0142471909551841,-0.0086110176012657,0.1812617417126234,0.0013693223877464,-0.0033305163108016,-0.0179139205397405,0.0079814675379652,0.0091168961550679,34.43393768767059,-0.0024414997695349,0,entrenamiento
2004-03-10,1.242606520652771,1.246401071548462,1.220703125,1.2231967449188232,-0.00707007367926,-0.0086110176012657,0.0046970570718651,0.01318427734375,-0.0010727228327228,0.0206806789770925,-0.0156202107516314,0.0970357656445702,-0.0063728603001562,-0.0082502332336503,-0.0225270542996276,0.0089342740575022,0.0086717016528902,30.68500431049232,-0.0025378025944005,1,entrenamiento
2004-03-11,1.2231967449188232,1.238006830215454,1.217404007911682,1.235101580619812,0.009732559991221,-0.00707007367926,-0.0086110176012657,0.0046970570718651,0.0013183372874325,0.0168434247306139,0.009732559991221,0.8589877856146843,0.0009562080553997,0.0021903264969611,-0.0111685228411302,0.0098268439244908,0.0090815826442271,42.44034733768798,-0.0016428096337144,0,entrenamiento
2004-03-12,1.234994888305664,1.235406756401062,1.217893362045288,1.2224042415618896,-0.010280400622231,0.009732559991221,-0.00707007367926,-0.0086110176012657,0.01318427734375,0.014180944813303,-0.0101948978598996,0.2575674038376454,-0.007017511241207,-0.0059345617573746,-0.0193558320564367,0.008944417876091,0.0092081477180753,37.21114469471978,-0.0017397177116261,1,entrenamiento
2004-03-15,1.2214038372039795,1.2314057350158691,1.2212995290756226,1.22720468044281,0.0039270469765277,-0.010280400622231,0.009732559991221,-0.00707007367926,0.0046970570718651,0.0082742542903594,0.0047493245576416,0.5843094235464807,-0.0006173248196419,-0.0006005790621309,-0.0135541619572827,0.0087991384558486,0.009239302515429,34.41539064273533,-0.0013326175840067,0,entrenamiento
2004-03-16,1.2269035577774048,1.2371950149536133,1.2246047258377075,1.2261061668395996,-0.0008951347894257,0.0039270469765277,-0.010280400622231,0.009732559991221,-0.0086110176012657,0.0102618409051756,-0.0006499214487972,0.1192538938597737,-0.0005677490330834,-0.0019585449248799,-0.0120672401298804,0.0080995676415288,0.0089881093633632,39.58056328449629,-0.0010043758002869,0,entrenamiento
2004-03-17,1.2260010242462158,1.2291958332061768,1.2182939052581787,1.2227030992507937,-0.0027755080928901,-0.0008951347894257,0.0039270469765277,-0.010280400622231,-0.00707007367926,0.0088922665906424,-0.0026899855140413,0.4044416743209756,-0.0032614670230577,-0.0050207625552018,-0.0128285036880418,0.0074886377817678,0.008790889564104,40.11093176064449,-0.0008875499513687,1,entrenamiento
2004-03-18,1.2227030992507937,1.241896629333496,1.2225985527038574,1.2388964891433716,0.0132439264303005,-0.0027755080928901,-0.0008951347894257,0.0039270469765277,0.009732559991221,0.0157831256348851,0.0132439264303004,0.8445368288404043,0.0093147852904482,0.0066663080130393,0.0017340189341936,0.0087026008174345,0.0093854674995649,45.73898922725228,0.0003432633228133,0,entrenamiento
2004-03-19,1.2386969327926636,1.2406947612762451,1.2264070510864258,1.2269035577774048,-0.0096803336445479,0.0132439264303005,-0.0027755080928901,-0.0008951347894257,-0.010280400622231,0.0115344680458741,-0.0095207913276013,0.0347506132461161,-0.0011879559645948,-0.002276478028783,-0.0068670636311395,0.0085164308978172,0.0088883079465729,43.15342517972429,0.0004082135270907,1,entrenamiento
2004-03-22,1.2277017831802368,1.23960280418396,1.2227030992507937,1.2345983982086182,0.0062717565553016,-0.0096803336445479,0.0132439264303005,-0.0027755080928901,0.0039270469765277,0.0137653175752415,0.0056175002128907,0.7038761330370645,0.0038678608595228,0.0046352437320336,0.0002765340233941,0.0087941652157894,0.0090092388456879,56.22431845223784,0.0009945157493095,0,entrenamiento
2004-03-23,1.2345983982086182,1.236996054649353,1.2272950410842896,1.2345069646835327,-7.405932586512787e-05,0.0062717565553016,-0.0096803336445479,0.0132439264303005,-0.0008951347894257,0.0078576268842884,-7.40593258650892e-05,0.743419597434196,0.0024240440638556,0.0043483051888146,0.0015531199023874,0.0087520580036099,0.0087440490132339,56.83129872723951,0.0013776878685018,0,entrenamiento
2004-03-24,1.2345983982086182,1.236996054649353,1.2110936641693115,1.2139016389846802,-0.016691137667364,-7.405932586512787e-05,0.0062717565553016,-0.0096803336445479,-0.0027755080928901,0.0209804180190298,-0.0167639608588255,0.1084060105391536,-0.0128966242142389,-0.0116680194066627,-0.0137315929206544,0.0120149945980857,0.0089474412978353,47.41967783396753,0.0003011667550841,0,entrenamiento
2004-03-25,1.2140047550201416,1.219705581665039,1.210800290107727,1.2136952877044678,-0.0001699901158259,-0.016691137667364,-7.405932586512787e-05,0.0062717565553016,0.0132439264303005,0.0073354667850244,-0.0002549144180812,0.3250873458897233,-0.0090027689911074,-0.0101107944794024,-0.0126515220394876,0.009067779489236,0.0089314240609332,40.0343308618815,-0.0003327003102248,0,entrenamiento
2004-03-26,1.2137985229492188,1.2210012674331665,1.208999752998352,1.212694525718689,-0.0008245578572456,-0.0001699901158259,-0.016691137667364,-7.405932586512787e-05,-0.0096803336445479,0.009887567176844,-0.0009095391118514,0.307858874011681,-0.0075169755861221,-0.0101431240966227,-0.0119902789690662,0.0085476386864558,0.0088571143465081,36.53813551138126,-0.0007058311788698,1,entrenamiento
2004-03-29,1.2114017009735107,1.2170039415359497,1.2065054178237915,1.216604232788086,0.0032239834405782,-0.0008245578572456,-0.0001699901158259,-0.016691137667364,0.0062717565553016,0.0086664264246297,0.0042946380299733,0.961927147204433,-0.0013759533593123,-0.0060918557995572,-0.0076650501026462,0.007865188337107,0.0089001023064967,42.664947817381375,-0.0005809941186595,1,entrenamiento
2004-03-30,1.216604232788086,1.2225985527038574,1.2155985832214355,1.2185016870498655,0.0015596314813333,0.0032239834405782,-0.0008245578572456,-0.0001699901158259,-7.405932586512787e-05,0.005753694828416,0.0015596314813332,0.414730926430486,0.0028164516582416,-0.0039229124285941,-0.0060402152312004,0.0080442013703637,0.0077723504644003,47.59218887363212,-0.0002776776429377,1,entrenamiento
2004-03-31,1.2182048559188845,1.2321947813034058,1.2175966501235962,1.231299638748169,0.010503023372326,0.0015596314813333,0.0032239834405782,-0.0008245578572456,-0.016691137667364,0.0119833138973972,0.0107492453060426,0.9386810171650688,0.0104554343026557,0.0058320768981565,0.0038996849481589,0.0045551081955334,0.0081155596449346,48.067912924319465,0.000817883086208,1,entrenamiento
2004-04-01,1.2311935424804688,1.2384973764419556,1.225895881652832,1.2365065813064575,0.0042288183919085,0.010503023372326,0.0015596314813333,0.0032239834405782,-0.0001699901158259,0.0102351859024012,0.0043153563129357,0.8420191279834262,0.0109435162495576,0.0102827939265894,0.0074959237845695,0.0042377140178274,0.008156441382468,57.75713852937053,0.0018662714709995,0,entrenamiento
2004-04-02,1.2365983724594116,1.2371950149536133,1.210800290107727,1.2129004001617432,-0.0190910274976238,0.0042288183919085,0.010503023372326,0.0015596314813333,-0.0008245578572456,0.0213446220161126,-0.0191638391457176,0.0795655217577851,-0.0083898155657253,-0.0078694238225657,-0.0107751518516958,0.0112411546050869,0.0087242909999878,43.4805617041067,0.0009870950405142,0,entrenamiento
2004-04-05,1.2115044593811035,1.2126061916351318,1.1989977359771729,1.201302170753479,-0.0095623922679203,-0.0190910274976238,0.0042288183919085,0.010503023372326,0.0032239834405782,0.011232691347179,-0.00842117298754,0.1693384491397736,-0.0154084850097384,-0.0146729572699313,-0.0185814428616601,0.0117895291228805,0.0088215927731163,39.682590055625546,-0.0002900841540048,1,entrenamiento
2004-04-06,1.2017930746078491,1.2145946025848389,1.1988970041275024,1.213106393814087,0.0098261897364291,-0.0095623922679203,-0.0190910274976238,0.0042288183919085,0.0015596314813333,0.0130618147075432,0.0094136997834917,0.9051951306566628,-0.0048535942007058,-0.0032413276518966,-0.0081761713947844,0.0130125194090178,0.009017247908851,46.26894309817264,-0.0002556209219781,1,entrenamiento
2004-04-07,1.213003396987915,1.2197948694229126,1.2058944702148438,1.216604232788086,0.0028833736198534,0.0098261897364291,-0.0095623922679203,-0.0190910274976238,0.010503023372326,0.0114594891016676,0.0029685290322453,0.7704643883195403,0.0004278298557012,-0.0005892299498033,-0.0050482345778196,0.0117389203806261,0.008923088048586,40.383822281644505,6.963633730893912e-05,0,entrenamiento
2004-04-08,1.216397047042847,1.2217023372650146,1.206694722175598,1.2077003717422483,-0.0073186175141217,0.0028833736198534,0.0098261897364291,-0.0095623922679203,0.0042288183919085,0.0123377602123429,-0.0071495366761542,0.0670092856632209,-0.0021666470270022,-0.0074147188681494,-0.0112220298434648,0.0112484237637921,0.0087334560878447,41.48954155272749,-0.0002314991016598,1,entrenamiento
2004-04-09,1.2079044580459597,1.2112990617752075,1.206694722175598,1.208605170249939,0.0007491912140304,-0.0073186175141217,0.0028833736198534,0.0098261897364291,-0.0190910274976238,0.00381184088604,0.0005801056526546,0.41492336371171,-0.0007098167910584,-0.006337116460146,-0.0099219666150106,0.0078754091592104,0.0084663826124751,37.74263508021228,-0.0002829659601699,0,entrenamiento
2004-04-12,1.2091021537780762,1.2095993757247925,1.205807089805603,1.2073066234588623,-0.0010744177031843,0.0007491912140304,-0.0073186175141217,0.0028833736198534,-0.0095623922679203,0.0031364479066882,-0.0014850112652627,0.3954168238400603,-0.0027736295148431,-0.0066453960400454,-0.0101790049303536,0.0062252182461619,0.0084013173412387,37.31778976610176,-0.000315214824454,0,entrenamiento
2004-04-13,1.2073066234588623,1.2082985639572144,1.1910008192062378,1.193801760673523,-0.0111859427612918,-0.0010744177031843,0.0007491912140304,-0.0073186175141217,0.0098261897364291,0.0143275489547299,-0.0111859427612918,0.1619252398279854,-0.0107738084031153,-0.0157567512488998,-0.019953256446244,0.0058706763589957,0.0087176971903095,39.96388164034976,-0.0011119878157445,1,entrenamiento
2004-04-14,1.1935025453567505,1.1973036527633667,1.1877048015594482,1.1947003602981567,0.000752720974483,-0.0111859427612918,-0.0010744177031843,0.0007491912140304,0.0028833736198534,0.0080425896377533,0.0010036132273586,0.7287912470038872,-0.0064224469283867,-0.0120347365969605,-0.0180869076797765,0.0053761897753571,0.0087219202806268,40.58071251313813,-0.0014244517946868,1,entrenamiento
2004-04-15,1.1946003437042236,1.1989977359771729,1.18999445438385,1.1986957788467407,0.0033442850453204,0.000752720974483,-0.0111859427612918,-0.0010744177031843,-0.0073186175141217,0.0075366474158255,0.0034282889370498,0.966461436610394,-0.0016043017344665,-0.0056214873491664,-0.0131728428763432,0.0056479607909105,0.008124180043768,43.25846437888087,-0.0012161020264455,1,entrenamiento
2004-04-16,1.1987963914871216,1.20480477809906,1.1931037902832031,1.2002928256988523,0.0013323204104782,0.0033442850453204,0.000752720974483,-0.0111859427612918,0.0007491912140304,0.0097606131441067,0.0012482805440166,0.6143955987978008,0.0011120942260482,-0.003254198211486,-0.0107745097257577,0.0057112387594659,0.0079194942014639,41.96577041233327,-0.0008425250665668,1,entrenamiento
2004-04-19,1.2019952535629272,1.207802414894104,1.2002928256988523,1.2006964683532717,0.0003362868174976,0.0013323204104782,0.0033442850453204,0.000752720974483,-0.0010744177031843,0.0062476030358621,-0.0010805244079007,0.0537502976427276,0.0025542200670463,-0.0028688513675968,-0.0090574800648902,0.0057638597936076,0.0077392148973457,41.09900561731493,-0.0004592104083303,0,entrenamiento
2004-04-20,1.1987963914871216,1.2019952535629272,1.1828020811080933,1.184805989265442,-0.0132343847980358,0.0003362868174976,0.0013323204104782,0.0033442850453204,-0.0111859427612918,0.0160103688926062,-0.0116703739859647,0.1044073439169213,-0.009225574536387,-0.0137473410084133,-0.0201624195938669,0.0066639220643341,0.0081712986387987,27.45449185217747,-0.001128692487338,0,entrenamiento
2004-04-21,1.184805989265442,1.1911994218826294,1.1810001134872437,1.1810001134872437,-0.0032122354315222,-0.0132343847980358,0.0003362868174976,0.0013323204104782,0.000752720974483,0.0086084206931711,-0.0032122354315222,0.0,-0.0101400884578,-0.0139931414281879,-0.0219793087643092,0.0065649405827204,0.0074188396536683,22.713261337878023,-0.0016491681384658,1,entrenamiento
2004-04-22,1.18069326877594,1.1931037902832031,1.1791062355041504,1.1925063133239746,0.0097427592980965,-0.0032122354315222,-0.0132343847980358,0.0003362868174976,0.0033442850453204,0.0118553693403913,0.0100051765013292,0.9573156191449498,0.0005419857305763,-0.003122135592565,-0.0115834910467986,0.0083247547519245,0.0078217730166433,38.62059332180402,-0.0010680255719313,0,entrenamiento
2004-04-23,1.1922929286956787,1.193901538848877,1.1802055835723877,1.1850025653839111,-0.0062924177895106,0.0097427592980965,-0.0032122354315222,-0.0132343847980358,0.0013323204104782,0.0114870724692396,-0.006114573974487,0.3502480633649578,-0.0031962628360822,-0.0074365161924583,-0.0166745239544994,0.0084858895770098,0.0079157918135961,40.469754779028,-0.001037610712181,1,entrenamiento
2004-04-26,1.1800941228866575,1.1886931657791138,1.176498293876648,1.1861974000930786,0.0010082971497875,-0.0062924177895106,0.0097427592980965,-0.0032122354315222,0.0003362868174976,0.0103338129272567,0.0051718562850662,0.7953430174587969,0.0002486914297255,-0.0046758666922869,-0.0144396638912249,0.0085477716473426,0.0078670858217852,32.03809948198095,-0.0007964875589817,1,entrenamiento
2004-04-27,1.1862958669662476,1.1946003437042236,1.183698058128357,1.1929045915603638,0.005654363655458,0.0010082971497875,-0.0062924177895106,0.0097427592980965,-0.0132343847980358,0.0091901909797152,0.0055708906843087,0.8444590235635012,0.0045324582608146,0.0010274156502014,-0.0078118780967088,0.0064864996651422,0.0079958760107079,34.83030840392706,-8.233551698220119e-05,0,entrenamiento
2004-04-28,1.1931037902832031,1.194400668144226,1.1828020811080933,1.1843008995056152,-0.0072123890842724,0.005654363655458,0.0010082971497875,-0.0062924177895106,-0.0032122354315222,0.0097213562898661,-0.0073781433344523,0.1292242229896398,-0.0032667161356112,-0.0053243578898194,-0.0130388700346355,0.0073797055623897,0.0076235396298852,34.96466536654444,-8.605231975920315e-05,1,entrenamiento
2004-04-29,1.1843008995056152,1.1984946727752686,1.1808048486709597,1.196000576019287,0.009878972918585,-0.0072123890842724,0.005654363655458,0.0010082971497875,0.0097427592980965,0.0149369337739196,0.009878972918585,0.859009522012492,0.0059882934206019,0.0047294522613257,-0.0016035893620655,0.0074221158016736,0.0079604882903806,42.88758571422809,0.0007563891142405,1,entrenamiento
2004-04-30,1.1959004402160645,1.200494647026062,1.1929045915603638,1.198293685913086,0.0019173150412945,0.009878972918585,-0.0072123890842724,0.005654363655458,-0.0062924177895106,0.0063467285490144,0.002001208141197,0.7100204177791739,0.0056685117766477,0.0068249239614013,0.0009208815920247,0.0063438992298916,0.0068433765117904,44.97070468405762,0.0014829948961853,0,entrenamiento
2004-05-03,1.1994003057479858,1.1998032331466677,1.1925063133239746,1.193602204322815,-0.0039151350336091,0.0019173150412945,0.009878972918585,-0.0072123890842724,0.0010082971497875,0.0060838068722539,-0.0048341670394647,0.1501854241884583,0.0004876805650131,0.0034812145374063,-0.0026771350897394,0.0069388846655349,0.0065642055598769,49.87649839757778,0.0016497869032011,1,entrenamiento
2004-05-04,1.193602204322815,1.2116951942443848,1.1935025453567505,1.2105072736740112,0.0141630681394286,-0.0039151350336091,0.0019173150412945,0.009878972918585,0.005654363655458,0.0152418023540395,0.0141630681394286,0.9347032651643722,0.011672267501716,0.0154993474414257,0.0115578572924923,0.0090168299954179,0.0069751277487989,58.16494169922016,0.0028314361984022,1,entrenamiento
2004-05-05,1.2105072736740112,1.2178043127059937,1.2101995944976809,1.215894103050232,0.0044500594861121,0.0141630681394286,-0.0039151350336091,0.0019173150412945,-0.0072123890842724,0.0062822573426028,0.004450059486112,0.7488125656419911,0.0108362894511127,0.0170412250603309,0.0160894982424153,0.0070107887107215,0.007018868570696,58.75777619137804,0.003845713789816,0,entrenamiento
2004-05-06,1.215894103050232,1.217492938041687,1.20689857006073,1.2077003717422483,-0.0067388527400771,0.0044500594861121,0.0141630681394286,-0.0039151350336091,0.009878972918585,0.0087132324717914,-0.006738852740077,0.0756818795570948,0.0020750456204197,0.0089053008641413,0.0092422207430209,0.0081440648918731,0.0069882069505397,53.5346215323007,0.0038264711166342,0,entrenamiento
2004-05-07,1.207802414894104,1.2086929082870483,1.1874933242797852,1.1880011558532717,-0.016311343732186,-0.0067388527400771,0.0044500594861121,0.0141630681394286,0.0019173150412945,0.0175521954136197,-0.0163944522685595,0.0239547895521233,-0.0125836170505539,-0.0077998467903949,-0.0063644446376519,0.0115460384932849,0.0078793621960296,44.88426966723926,0.0024174722482042,0,entrenamiento
