Date,Open,High,Low,Close,Retorno_diario,Retorno_lag_1,Retorno_lag_2,Retorno_lag_3,Retorno_lag_5,Rango_diario,Cuerpo_vela,Posicion_cierre,Distancia_MA5,Distancia_MA10,Distancia_MA20,Volatilidad_5,Volatilidad_20,RSI_14,MACD_hist,Objetivo
2004-02-12,1.2833017110824585,1.284703016281128,1.279606819152832,1.2818048000335691,-0.0009356450859401,0.0114315545036478,-0.0007104253630776,-0.0004696085897353,0.0025521684448284,0.00397116054960862,-0.0011664529361741015,0.4312982456139915,0.005696330562411811,0.015088461614711113,0.01908294914200237,0.006323819795115861,0.009131066072482728,61.71446772299624,0.0035505810808989413,0
2004-02-13,1.2817062139511108,1.2889920473098757,1.2725075483322144,1.272799015045166,-0.007025863055098,-0.0009356450859401,0.0114315545036478,-0.0007104253630776,0.0101853408503986,0.012861370880651856,-0.006949485622361646,0.017681260033843647,-0.0018075891445028525,0.005885957155373545,0.010597442065936269,0.006719282454666528,0.008441080381414388,62.024292852015144,0.003039381421464108,1
2004-02-16,1.2729934453964231,1.2790013551712036,1.2721998691558838,1.2765034437179563,0.0029104584690922,-0.007025863055098,-0.0009356450859401,0.0114315545036478,-0.0004696085897353,0.005342907333825094,0.0027572791786372114,0.6327403382700576,-1.5595446279270675e-05,0.006173427070449433,0.011887818159377561,0.006772446644795676,0.008367214518203084,57.227286669859495,0.002786155232201815,1
2004-02-17,1.2764055728912354,1.2877968549728394,1.2763078212738037,1.2857933044433594,0.0072775837551564,0.0029104584690922,-0.007025863055098,-0.0009356450859401,-0.0007104253630776,0.009001083936833175,0.00735481868107134,0.8256119198563973,0.004540804552729538,0.01092221762676826,0.01816690346532357,0.007159677695435011,0.007446893328000496,76.5261392542676,0.003057995365199142,0
2004-02-18,1.2863060235977173,1.2922067642211914,1.266592264175415,1.2725075483322144,-0.0103327308248013,0.0072775837551564,0.0029104584690922,-0.007025863055098,0.0114315545036478,0.019913224050785532,-0.010727210331262742,0.23093498394377995,-0.0042054552537545975,-0.0009772850642255637,0.007383029863833324,0.007164066903382906,0.007784465453947109,67.8009392099967,0.0021969936720396812,1
2004-02-19,1.27289617061615,1.2766989469528198,1.2659990787506104,1.2757054567337036,0.0025130761744247,-0.0103327308248013,0.0072775837551564,0.0029104584690922,-0.0009356450859401,0.008405923789550065,0.002207003353772261,0.9071493031184197,-0.0007490605229136804,8.019225281907794e-05,0.009786839807154779,0.007408427769561397,0.007717555169363896,66.8245248293494,0.0017180253678976678,0
2004-02-20,1.2758032083511353,1.2760961055755615,1.250296950340271,1.2542015314102173,-0.0168564970934157,0.0025130761744247,-0.0103327308248013,0.0072775837551564,-0.007025863055098,0.020221892425426404,-0.01693182522156866,0.15134530702017845,-0.014722368917587492,-0.015558224210854177,-0.0070733790072440295,0.010206313030915725,0.00824414285617582,55.24597895297293,-7.671254693875171e-05,1
2004-02-23,1.2500938177108765,1.2593982219696045,1.2457022666931152,1.2571974992752075,0.0023887451816628,-0.0168564970934157,0.0025130761744247,-0.0103327308248013,0.0029104584690922,0.010955941932077357,0.005682518754743578,0.8393158673513795,-0.009363916193388722,-0.012260122160462794,-0.005032342538554557,0.010134504737942054,0.0080708571530671,51.915094025587194,-0.001038365445422863,1
2004-02-24,1.2571974992752075,1.2711002826690674,1.2528972625732422,1.2677966356277466,0.0084307647435264,0.0023887451816628,-0.0168564970934157,0.0025130761744247,0.0072775837551564,0.014479045739686485,0.008430764743526468,0.8185110479508573,0.0018292649267304117,-0.0038773392477113866,0.003193186460238806,0.010435575758222269,0.007841707713582637,56.46120064612565,-0.0009398622658243747,0
2004-02-25,1.2678931951522827,1.270405888557434,1.2483927011489868,1.249703288078308,-0.0142714904275476,0.0084307647435264,0.0023887451816628,-0.0168564970934157,-0.0103327308248013,0.017362020312604746,-0.014346561006496984,0.05953644535903823,-0.0088963505203703,-0.015517523837491054,-0.011339183366905425,0.011264780518241225,0.007723833045579136,46.920543296379456,-0.002010982650094783,0
2004-02-26,1.2500938177108765,1.251799464225769,1.2396950721740725,1.244802951812744,-0.0039211997858303,-0.0142714904275476,0.0084307647435264,0.0023887451816628,0.0025130761744247,0.009682786907835167,-0.004232375061114194,0.42198564098520824,-0.007919908832672906,-0.016511099004649088,-0.015363933318102263,0.010753617827789271,0.007755654258483317,38.925822198333364,-0.0029125199292418455,1
2004-02-27,1.244802951812744,1.2507035732269287,1.2380987405776978,1.2494065761566162,0.0036982755681678,-0.0039211997858303,-0.0142714904275476,0.0084307647435264,-0.0168564970934157,0.010125966226923846,0.00369827556816785,0.8971031899902588,-0.0034892957159340376,-0.011046120867322151,-0.011824150407546807,0.008758016352540168,0.0077288818973076144,41.510043135992774,-0.00304734694440571,0
2004-03-01,1.2539026737213137,1.2541072368621826,1.242992639541626,1.244802951812744,-0.0036846487218226,0.0036982755681678,-0.0039211997858303,-0.0142714904275476,0.0023887451816628,0.008864003206541465,-0.0072571197902974085,0.1628770003002932,-0.005194210820443912,-0.0122114926224276,-0.015523680615744384,0.00863679706423902,0.007748858868664637,40.24517928232117,-0.003275186546163975,0
2004-03-02,1.245004415512085,1.245004415512085,1.2203009128570557,1.220405101776123,-0.0195997687835585,-0.0036846487218226,0.0036982755681678,-0.0039211997858303,0.0084307647435264,0.019842100435337375,-0.019758414853367347,0.00421757677533924,-0.01724807150713259,-0.02652077851104062,-0.03355464294793109,0.009287195887373105,0.008657542047707394,26.176286983537153,-0.004805137334984788,0
2004-03-03,1.2201966047286987,1.2220009565353394,1.20689857006073,1.2190959453582764,-0.0010727228327228,-0.0195997687835585,-0.0036846487218226,0.0036982755681678,-0.0142714904275476,0.012377010734239236,-0.0009020344476922113,0.8076455544329376,-0.013439122494980027,-0.02340428776760861,-0.03325540716650632,0.008762069419854562,0.008648557551862788,26.154643960602982,-0.005586605273979393,1
2004-03-04,1.219393253326416,1.224095106124878,1.214299559593201,1.220703125,0.0013183372874325,-0.0010727228327228,-0.0195997687835585,-0.0036846487218226,-0.0039211997858303,0.008033131645558548,0.0010741995414610913,0.6537221160750064,-0.008270174477042702,-0.017789048904225724,-0.03057815424248511,0.00921252356264659,0.008623436891440467,29.009183830310562,-0.005659126064846134,1
2004-03-05,1.220494508743286,1.242699146270752,1.2179970741271973,1.2367972135543823,0.01318427734375,0.0013183372874325,-0.0010727228327228,-0.0195997687835585,0.0036982755681678,0.0202393963812175,0.013357458550045357,0.7610753995830438,0.00686797038010889,-0.0034437311379640345,-0.016500284458734304,0.011779422245453166,0.008859009141922013,35.45364977657296,-0.004346071882392392,1
2004-03-08,1.2365065813064575,1.242606520652771,1.2345983982086182,1.242606520652771,0.0046970570718651,0.01318427734375,0.0013183372874325,-0.0010727228327228,-0.0036846487218226,0.0064764090747432,0.004933204107873373,1.0,0.011959183394506745,0.0024156668336183795,-0.010826717620615045,0.012067449589309956,0.008958848789620867,33.76451449544908,-0.002879843768129711,0
2004-03-09,1.242606520652771,1.246401071548462,1.228697419166565,1.2319064140319824,-0.0086110176012657,0.0046970570718651,0.01318427734375,0.0013183372874325,-0.0195997687835585,0.014247190955184123,-0.008611017601265727,0.18126174171262346,0.0013693223877464522,-0.0033305163108016123,-0.017913920539740502,0.007981467537965272,0.009116896155067923,34.43393768767059,-0.0024414997695349086,0
2004-03-10,1.242606520652771,1.246401071548462,1.220703125,1.2231967449188232,-0.00707007367926,-0.0086110176012657,0.0046970570718651,0.01318427734375,-0.0010727228327228,0.020680678977092578,-0.015620210751631444,0.09703576564457021,-0.006372860300156269,-0.008250233233650373,-0.022527054299627647,0.008934274057502299,0.008671701652890235,30.685004310492317,-0.002537802594400518,1
2004-03-11,1.2231967449188232,1.238006830215454,1.217404007911682,1.235101580619812,0.009732559991221,-0.00707007367926,-0.0086110176012657,0.0046970570718651,0.0013183372874325,0.016843424730613954,0.009732559991221058,0.8589877856146843,0.0009562080553997543,0.002190326496961159,-0.011168522841130235,0.009826843924490831,0.00908158264422715,42.44034733768798,-0.0016428096337144007,0
2004-03-12,1.234994888305664,1.235406756401062,1.217893362045288,1.2224042415618896,-0.010280400622231,0.009732559991221,-0.00707007367926,-0.0086110176012657,0.01318427734375,0.014180944813303,-0.010194897859899644,0.2575674038376454,-0.007017511241207086,-0.005934561757374612,-0.01935583205643676,0.00894441787609105,0.009208147718075358,37.21114469471978,-0.0017397177116261694,1
2004-03-15,1.2214038372039795,1.2314057350158691,1.2212995290756226,1.22720468044281,0.0039270469765277,-0.010280400622231,0.009732559991221,-0.00707007367926,0.0046970570718651,0.008274254290359499,0.00474932455764162,0.5843094235464807,-0.0006173248196419401,-0.000600579062130957,-0.013554161957282762,0.00879913845584862,0.009239302515429013,34.41539064273533,-0.0013326175840067955,0
2004-03-16,1.2269035577774048,1.2371950149536133,1.2246047258377075,1.2261061668395996,-0.0008951347894257,0.0039270469765277,-0.010280400622231,0.009732559991221,-0.0086110176012657,0.010261840905175693,-0.0006499214487972372,0.11925389385977371,-0.0005677490330834312,-0.0019585449248799014,-0.012067240129880474,0.008099567641528832,0.00898810936336328,39.58056328449629,-0.00100437580028696,0
2004-03-17,1.2260010242462158,1.2291958332061768,1.2182939052581787,1.2227030992507937,-0.0027755080928901,-0.0008951347894257,0.0039270469765277,-0.010280400622231,-0.00707007367926,0.008892266590642448,-0.0026899855140413197,0.4044416743209756,-0.0032614670230577403,-0.005020762555201896,-0.012828503688041892,0.0074886377817678105,0.008790889564104076,40.11093176064449,-0.0008875499513687577,1
2004-03-18,1.2227030992507937,1.241896629333496,1.2225985527038574,1.2388964891433716,0.0132439264303005,-0.0027755080928901,-0.0008951347894257,0.0039270469765277,0.009732559991221,0.01578312563488511,0.013243926430300484,0.8445368288404043,0.009314785290448269,0.006666308013039357,0.0017340189341936707,0.008702600817434588,0.009385467499564943,45.738989227252276,0.00034326332281330724,0
2004-03-19,1.2386969327926636,1.2406947612762451,1.2264070510864258,1.2269035577774048,-0.0096803336445479,0.0132439264303005,-0.0027755080928901,-0.0008951347894257,-0.010280400622231,0.01153446804587418,-0.009520791327601355,0.034750613246116106,-0.0011879559645948667,-0.0022764780287830577,-0.006867063631139536,0.008516430897817241,0.008888307946572945,43.153425179724294,0.0004082135270907679,1
2004-03-22,1.2277017831802368,1.23960280418396,1.2227030992507937,1.2345983982086182,0.0062717565553016,-0.0096803336445479,0.0132439264303005,-0.0027755080928901,0.0039270469765277,0.01376531757524153,0.0056175002128907615,0.7038761330370645,0.0038678608595228425,0.0046352437320336115,0.0002765340233941149,0.008794165215789436,0.009009238845687993,56.22431845223784,0.0009945157493095238,0
2004-03-23,1.2345983982086182,1.236996054649353,1.2272950410842896,1.2345069646835327,-7.405932586512787e-05,0.0062717565553016,-0.0096803336445479,0.0132439264303005,-0.0008951347894257,0.007857626884288435,-7.40593258650892e-05,0.743419597434196,0.002424044063855657,0.004348305188814683,0.0015531199023874898,0.008752058003609911,0.008744049013233975,56.83129872723951,0.001377687868501891,0
2004-03-24,1.2345983982086182,1.236996054649353,1.2110936641693115,1.2139016389846802,-0.016691137667364,-7.405932586512787e-05,0.0062717565553016,-0.0096803336445479,-0.0027755080928901,0.02098041801902987,-0.016763960858825543,0.10840601053915365,-0.012896624214238983,-0.011668019406662733,-0.0137315929206544,0.012014994598085771,0.008947441297835326,47.41967783396753,0.0003011667550841977,0
2004-03-25,1.2140047550201416,1.219705581665039,1.210800290107727,1.2136952877044678,-0.0001699901158259,-0.016691137667364,-7.405932586512787e-05,0.0062717565553016,0.0132439264303005,0.007335466785024465,-0.00025491441808124857,0.3250873458897233,-0.009002768991107413,-0.01011079447940244,-0.012651522039487606,0.009067779489236063,0.008931424060933215,40.0343308618815,-0.0003327003102248623,0
2004-03-26,1.2137985229492188,1.2210012674331665,1.208999752998352,1.212694525718689,-0.0008245578572456,-0.0001699901158259,-0.016691137667364,-7.405932586512787e-05,-0.0096803336445479,0.009887567176844024,-0.0009095391118514095,0.30785887401168105,-0.007516975586122188,-0.010143124096622769,-0.011990278969066237,0.00854763868645587,0.008857114346508132,36.53813551138126,-0.0007058311788698188,1
2004-03-29,1.2114017009735107,1.2170039415359497,1.2065054178237915,1.216604232788086,0.0032239834405782,-0.0008245578572456,-0.0001699901158259,-0.016691137667364,0.0062717565553016,0.008666426424629703,0.00429463802997331,0.961927147204433,-0.0013759533593123985,-0.006091855799557289,-0.007665050102646287,0.00786518833710702,0.008900102306496726,42.664947817381375,-0.0005809941186595662,1
2004-03-30,1.216604232788086,1.2225985527038574,1.2155985832214355,1.2185016870498655,0.0015596314813333,0.0032239834405782,-0.0008245578572456,-0.0001699901158259,-7.405932586512787e-05,0.005753694828416041,0.0015596314813332323,0.414730926430486,0.0028164516582416255,-0.003922912428594105,-0.006040215231200463,0.008044201370363794,0.007772350464400345,47.59218887363212,-0.0002776776429377868,1
2004-03-31,1.2182048559188845,1.2321947813034058,1.2175966501235962,1.231299638748169,0.010503023372326,0.0015596314813333,0.0032239834405782,-0.0008245578572456,-0.016691137667364,0.011983313897397239,0.010749245306042661,0.9386810171650688,0.01045543430265572,0.0058320768981565685,0.0038996849481589546,0.004555108195533483,0.008115559644934614,48.067912924319465,0.0008178830862080964,1
2004-04-01,1.2311935424804688,1.2384973764419556,1.225895881652832,1.2365065813064575,0.0042288183919085,0.010503023372326,0.0015596314813333,0.0032239834405782,-0.0001699901158259,0.01023518590240124,0.004315356312935709,0.8420191279834262,0.010943516249557694,0.010282793926589484,0.007495923784569536,0.004237714017827465,0.008156441382468078,57.75713852937053,0.0018662714709995884,0
2004-04-02,1.2365983724594116,1.2371950149536133,1.210800290107727,1.2129004001617432,-0.0190910274976238,0.0042288183919085,0.010503023372326,0.0015596314813333,-0.0008245578572456,0.021344622016112653,-0.01916383914571769,0.07956552175778515,-0.008389815565725378,-0.007869423822565724,-0.010775151851695863,0.011241154605086975,0.008724290999987831,43.4805617041067,0.0009870950405142295,0
2004-04-05,1.2115044593811035,1.2126061916351318,1.1989977359771729,1.201302170753479,-0.0095623922679203,-0.0190910274976238,0.0042288183919085,0.010503023372326,0.0032239834405782,0.011232691347179075,-0.008421172987540092,0.16933844913977364,-0.01540848500973846,-0.014672957269931342,-0.01858144286166019,0.011789529122880556,0.008821592773116331,39.682590055625546,-0.0002900841540048396,1
2004-04-06,1.2017930746078491,1.2145946025848389,1.1988970041275024,1.213106393814087,0.0098261897364291,-0.0095623922679203,-0.0190910274976238,0.0042288183919085,0.0015596314813333,0.01306181470754325,0.00941369978349175,0.9051951306566627,-0.0048535942007058575,-0.003241327651896664,-0.008176171394784437,0.013012519409017806,0.009017247908851014,46.268943098172635,-0.00025562092197817764,1
2004-04-07,1.213003396987915,1.2197948694229126,1.2058944702148438,1.216604232788086,0.0028833736198534,0.0098261897364291,-0.0095623922679203,-0.0190910274976238,0.010503023372326,0.011459489101667648,0.0029685290322453836,0.7704643883195403,0.0004278298557012228,-0.0005892299498033715,-0.005048234577819666,0.011738920380626143,0.00892308804858608,40.383822281644505,6.963633730893912e-05,0
2004-04-08,1.216397047042847,1.2217023372650146,1.206694722175598,1.2077003717422483,-0.0073186175141217,0.0028833736198534,0.0098261897364291,-0.0095623922679203,0.0042288183919085,0.012337760212342978,-0.007149536676154273,0.06700928566322095,-0.0021666470270022,-0.0074147188681494836,-0.011222029843464876,0.011248423763792115,0.008733456087844784,41.48954155272749,-0.00023149910165987282,1
2004-04-09,1.2079044580459597,1.2112990617752075,1.206694722175598,1.208605170249939,0.0007491912140304,-0.0073186175141217,0.0028833736198534,0.0098261897364291,-0.0190910274976238,0.0038118408860400165,0.0005801056526546976,0.41492336371171007,-0.0007098167910584152,-0.006337116460146008,-0.009921966615010658,0.007875409159210414,0.008466382612475183,37.74263508021228,-0.0002829659601699683,0
2004-04-12,1.2091021537780762,1.2095993757247925,1.205807089805603,1.2073066234588623,-0.0010744177031843,0.0007491912140304,-0.0073186175141217,0.0028833736198534,-0.0095623922679203,0.00313644790668821,-0.0014850112652627253,0.3954168238400603,-0.0027736295148431678,-0.006645396040045437,-0.010179004930353619,0.0062252182461619504,0.008401317341238753,37.31778976610176,-0.0003152148244540253,0
2004-04-13,1.2073066234588623,1.2082985639572144,1.1910008192062378,1.193801760673523,-0.0111859427612918,-0.0010744177031843,0.0007491912140304,-0.0073186175141217,0.0098261897364291,0.014327548954729945,-0.011185942761291841,0.16192523982798546,-0.01077380840311537,-0.01575675124889986,-0.019953256446244017,0.005870676358995759,0.008717697190309525,39.963881640349754,-0.0011119878157445848,1
2004-04-14,1.1935025453567505,1.1973036527633667,1.1877048015594482,1.1947003602981567,0.000752720974483,-0.0111859427612918,-0.0010744177031843,0.0007491912140304,0.0028833736198534,0.008042589637753356,0.0010036132273586484,0.7287912470038872,-0.0064224469283867824,-0.012034736596960527,-0.0180869076797765,0.005376189775357184,0.008721920280626834,40.58071251313813,-0.0014244517946868825,1
2004-04-15,1.1946003437042236,1.1989977359771729,1.18999445438385,1.1986957788467407,0.0033442850453204,0.000752720974483,-0.0111859427612918,-0.0010744177031843,-0.0073186175141217,0.007536647415825552,0.0034282889370498095,0.966461436610394,-0.0016043017344665733,-0.005621487349166454,-0.013172842876343238,0.005647960790910546,0.00812418004376802,43.25846437888087,-0.001216102026445589,1
2004-04-16,1.1987963914871216,1.20480477809906,1.1931037902832031,1.2002928256988523,0.0013323204104782,0.0033442850453204,0.000752720974483,-0.0111859427612918,0.0007491912140304,0.009760613144106745,0.001248280544016645,0.6143955987978008,0.001112094226048299,-0.0032541982114860923,-0.010774509725757775,0.005711238759465955,0.007919494201463938,41.96577041233327,-0.0008425250665668321,1
2004-04-19,1.2019952535629272,1.207802414894104,1.2002928256988523,1.2006964683532717,0.0003362868174976,0.0013323204104782,0.0033442850453204,0.000752720974483,-0.0010744177031843,0.00624760303586219,-0.001080524407900705,0.0537502976427276,0.002554220067046309,-0.0028688513675968474,-0.009057480064890266,0.005763859793607606,0.0077392148973457805,41.09900561731493,-0.000459210408330378,0
2004-04-20,1.1987963914871216,1.2019952535629272,1.1828020811080933,1.184805989265442,-0.0132343847980358,0.0003362868174976,0.0013323204104782,0.0033442850453204,-0.0111859427612918,0.016010368892606208,-0.011670373985964724,0.10440734391692132,-0.00922557453638706,-0.01374734100841335,-0.020162419593866998,0.006663922064334123,0.008171298638798768,27.45449185217747,-0.0011286924873380403,0
2004-04-21,1.184805989265442,1.1911994218826294,1.1810001134872437,1.1810001134872437,-0.0032122354315222,-0.0132343847980358,0.0003362868174976,0.0013323204104782,0.000752720974483,0.008608420693171148,-0.003212235431522266,0.0,-0.010140088457800012,-0.013993141428187972,-0.021979308764309202,0.006564940582720467,0.007418839653668328,22.713261337878023,-0.0016491681384658233,1
2004-04-22,1.18069326877594,1.1931037902832031,1.1791062355041504,1.1925063133239746,0.0097427592980965,-0.0032122354315222,-0.0132343847980358,0.0003362868174976,0.0033442850453204,0.01185536934039136,0.010005176501329262,0.9573156191449498,0.0005419857305763998,-0.003122135592565023,-0.011583491046798677,0.008324754751924526,0.007821773016643375,38.62059332180402,-0.0010680255719313029,0
2004-04-23,1.1922929286956787,1.193901538848877,1.1802055835723877,1.1850025653839111,-0.0062924177895106,0.0097427592980965,-0.0032122354315222,-0.0132343847980358,0.0013323204104782,0.011487072469239662,-0.006114573974487081,0.3502480633649578,-0.0031962628360822087,-0.007436516192458331,-0.01667452395449942,0.008485889577009855,0.007915791813596126,40.469754779028,-0.0010376107121810862,1
2004-04-26,1.1800941228866575,1.1886931657791138,1.176498293876648,1.1861974000930786,0.0010082971497875,-0.0062924177895106,0.0097427592980965,-0.0032122354315222,0.0003362868174976,0.010333812927256719,0.005171856285066265,0.7953430174587969,0.0002486914297255005,-0.004675866692286923,-0.014439663891224974,0.008547771647342666,0.00786708582178529,32.03809948198095,-0.0007964875589817622,1
2004-04-27,1.1862958669662476,1.1946003437042236,1.183698058128357,1.1929045915603638,0.005654363655458,0.0010082971497875,-0.0062924177895106,0.0097427592980965,-0.0132343847980358,0.009190190979715258,0.0055708906843087245,0.8444590235635012,0.004532458260814609,0.0010274156502014797,-0.007811878096708802,0.006486499665142229,0.007995876010707925,34.83030840392706,-8.233551698220119e-05,0
2004-04-28,1.1931037902832031,1.194400668144226,1.1828020811080933,1.1843008995056152,-0.0072123890842724,0.005654363655458,0.0010082971497875,-0.0062924177895106,-0.0032122354315222,0.009721356289866194,-0.007378143334452384,0.12922422298963987,-0.0032667161356112473,-0.005324357889819442,-0.013038870034635552,0.0073797055623897115,0.007623539629885271,34.96466536654444,-8.605231975920315e-05,1
2004-04-29,1.1843008995056152,1.1984946727752686,1.1808048486709597,1.196000576019287,0.009878972918585,-0.0072123890842724,0.005654363655458,0.0010082971497875,0.0097427592980965,0.014936933773919662,0.00987897291858504,0.859009522012492,0.00598829342060192,0.004729452261325706,-0.001603589362065505,0.007422115801673693,0.00796048829038069,42.88758571422809,0.0007563891142405559,1
2004-04-30,1.1959004402160645,1.200494647026062,1.1929045915603638,1.198293685913086,0.0019173150412945,0.009878972918585,-0.0072123890842724,0.005654363655458,-0.0062924177895106,0.006346728549014448,0.0020012081411970167,0.7100204177791739,0.005668511776647733,0.00682492396140133,0.0009208815920247471,0.006343899229891659,0.006843376511790459,44.97070468405762,0.0014829948961853513,0
2004-05-03,1.1994003057479858,1.1998032331466677,1.1925063133239746,1.193602204322815,-0.0039151350336091,0.0019173150412945,0.009878972918585,-0.0072123890842724,0.0010082971497875,0.006083806872253956,-0.004834167039464785,0.1501854241884583,0.0004876805650131377,0.003481214537406352,-0.0026771350897394353,0.006938884665534922,0.006564205559876922,49.87649839757778,0.0016497869032011357,1
2004-05-04,1.193602204322815,1.2116951942443848,1.1935025453567505,1.2105072736740112,0.0141630681394286,-0.0039151350336091,0.0019173150412945,0.009878972918585,0.005654363655458,0.01524180235403955,0.01416306813942867,0.9347032651643722,0.011672267501716016,0.015499347441425781,0.011557857292492368,0.009016829995417997,0.006975127748798974,58.16494169922016,0.0028314361984022023,1
2004-05-05,1.2105072736740112,1.2178043127059937,1.2101995944976809,1.215894103050232,0.0044500594861121,0.0141630681394286,-0.0039151350336091,0.0019173150412945,-0.0072123890842724,0.0062822573426028925,0.004450059486112078,0.7488125656419911,0.010836289451112702,0.0170412250603309,0.016089498242415345,0.007010788710721534,0.007018868570696055,58.75777619137804,0.003845713789816062,0
2004-05-06,1.215894103050232,1.217492938041687,1.20689857006073,1.2077003717422483,-0.0067388527400771,0.0044500594861121,0.0141630681394286,-0.0039151350336091,0.009878972918585,0.00871323247179146,-0.006738852740077081,0.07568187955709489,0.002075045620419713,0.008905300864141319,0.009242220743020946,0.008144064891873172,0.006988206950539744,53.5346215323007,0.003826471116634202,0
2004-05-07,1.207802414894104,1.2086929082870483,1.1874933242797852,1.1880011558532717,-0.016311343732186,-0.0067388527400771,0.0044500594861121,0.0141630681394286,0.0019173150412945,0.017552195413619777,-0.01639445226855951,0.02395478955212339,-0.012583617050553997,-0.007799846790394915,-0.006364444637651956,0.011546038493284942,0.007879362196029645,44.88426966723926,0.0024174722482042128,0
2004-05-10,1.189499020576477,1.189499020576477,1.1816000938415527,1.1845955848693848,-0.0028666394532596,-0.016311343732186,-0.0067388527400771,0.0044500594861121,-0.0039151350336091,0.00664054917094105,-0.004122269646523871,0.3792275999456694,-0.01393786703176536,-0.010511752044208955,-0.008270927577613496,0.011504525087142248,0.007892470688481774,49.905729610089125,0.001245575614246876,1
2004-05-11,1.1845955848693848,1.189103126525879,1.1796069145202637,1.188198804855347,0.003041730048622,-0.0028666394532596,-0.016311343732186,-0.0067388527400771,0.0141630681394286,0.008016416848845761,0.0030417300486219796,0.9047702736630914,-0.007251532060248755,-0.007111718731337646,-0.0050209967275199885,0.008379265728198335,0.007552271753249446,53.2311969667298,0.0007281685725461185,1
