Date,Open,High,Low,Close,Retorno_diario,Objetivo
2010-05-31,1.2278,1.2334,1.2264,1.2307,0.0021170914420649556,0
2010-06-01,1.2306,1.2354,1.2108,1.2209,-0.007962947915820084,1
2010-06-02,1.2213,1.2273,1.2173,1.2245,0.0029486444426241043,0
2010-06-03,1.2248,1.2327,1.2149,1.2164,-0.006614944875459328,0
2010-06-04,1.2161,1.2216,1.1947,1.1966,-0.016277540282801595,0
2010-06-07,1.1944,1.1991,1.1874,1.1916,-0.004178505766338048,1
2010-06-08,1.1916,1.201,1.1899,1.1964,0.004028197381671594,1
2010-06-09,1.1964,1.2073,1.192,1.1984,0.0016716817118020977,1
2010-06-10,1.1984,1.2143,1.1954,1.2106,0.010180240320427192,1
2010-06-11,1.2108,1.2153,1.2043,1.2111,0.000413018338014437,1
2010-06-14,1.2118,1.23,1.2112,1.2213,0.008422095615556069,1
2010-06-15,1.2212,1.235,1.2163,1.2325,0.009170555964955307,0
2010-06-16,1.2322,1.2354,1.2252,1.2301,-0.0019472616632859596,1
2010-06-17,1.2298,1.2412,1.2239,1.2377,0.006178359482968965,1
2010-06-18,1.238,1.2416,1.235,1.2387,0.0008079502302658081,0
2010-06-21,1.2426,1.2467,1.2302,1.2314,-0.0058932752078790784,0
2010-06-22,1.2324,1.2354,1.2249,1.2269,-0.003654377131719899,1
2010-06-23,1.2267,1.2343,1.2207,1.231,0.003341755644306721,1
2010-06-24,1.2311,1.2388,1.2259,1.2328,0.0014622258326562054,1
2010-06-25,1.2328,1.2395,1.225,1.2374,0.003731343283582156,0
2010-06-28,1.2377,1.2398,1.2263,1.2281,-0.007515758849199972,0
2010-06-29,1.2275,1.2291,1.2148,1.2187,-0.007654099829004224,1
2010-06-30,1.219,1.2304,1.2164,1.2234,0.0038565684746041384,1
2010-07-01,1.2233,1.254,1.2191,1.2515,0.02296877554356702,1
2010-07-02,1.2518,1.2611,1.248,1.255,0.002796644027167172,0
2010-07-05,1.2554,1.2563,1.2506,1.2537,-0.001035856573705085,1
2010-07-06,1.2537,1.2662,1.2478,1.2625,0.007019223099625105,1
2010-07-07,1.2625,1.2664,1.2551,1.263,0.0003960396039603964,1
2010-07-08,1.2631,1.2712,1.2617,1.2689,0.004671417260490918,0
2010-07-09,1.2694,1.2722,1.2606,1.2641,-0.0037828040034675325,0
2010-07-12,1.264,1.2648,1.2547,1.2586,-0.004350921604303504,1
2010-07-13,1.2588,1.2738,1.2521,1.2726,0.011123470522803158,1
2010-07-14,1.2727,1.2778,1.268,1.2741,0.0011786892975012009,1
2010-07-15,1.2743,1.2955,1.2705,1.2934,0.015147947570834486,0
2010-07-16,1.293,1.3007,1.2887,1.2929,-0.00038657801144281745,1
2010-07-19,1.2904,1.2992,1.2868,1.2948,0.001469564544821722,0
2010-07-20,1.2947,1.3028,1.2837,1.289,-0.004479456286685224,0
2010-07-21,1.289,1.2913,1.2729,1.2754,-0.010550814584949442,1
2010-07-22,1.2754,1.2933,1.2734,1.2885,0.010271287439234555,1
2010-07-23,1.2887,1.2965,1.2792,1.2902,0.0013193636010866427,1
2010-07-26,1.2896,1.3006,1.2874,1.2987,0.006588125871957784,1
2010-07-27,1.2988,1.3046,1.2948,1.3,0.0010010010010010895,0
2010-07-28,1.3,1.3042,1.2964,1.2987,-0.001000000000000112,1
2010-07-29,1.2989,1.3107,1.2976,1.3081,0.007238007238007382,0
2010-07-30,1.3078,1.3092,1.2978,1.305,-0.0023698493998930426,1
2010-08-02,1.3061,1.3195,1.305,1.3175,0.00957854406130254,1
2010-08-03,1.3174,1.3254,1.3145,1.3225,0.00379506641366234,0
2010-08-04,1.3225,1.324,1.313,1.3154,-0.005368620037807248,1
2010-08-05,1.3154,1.3235,1.3117,1.3184,0.0022806750798236575,1
2010-08-06,1.3183,1.3334,1.3154,1.3279,0.007205703883495174,0
2010-08-09,1.3292,1.3308,1.3213,1.3225,-0.004066571277957731,0
2010-08-10,1.3225,1.3231,1.3072,1.3175,-0.003780718336483968,0
2010-08-11,1.3174,1.3187,1.2827,1.2845,-0.025047438330170757,0
2010-08-12,1.2843,1.2932,1.2778,1.2826,-0.0014791747761775387,0
2010-08-13,1.2839,1.2906,1.2746,1.2751,-0.005847497271167956,1
2010-08-16,1.2765,1.2871,1.2731,1.2821,0.005489765508587707,1
2010-08-17,1.2822,1.2916,1.2801,1.2879,0.004523828094532334,0
2010-08-18,1.2879,1.2922,1.282,1.2852,-0.002096436058700357,0
2010-08-19,1.2853,1.2902,1.277,1.2816,-0.0028011204481791507,0
2010-08-20,1.2815,1.2833,1.2661,1.2705,-0.00866104868913864,0
2010-08-23,1.2704,1.273,1.2644,1.2649,-0.0044077134986226785,0
2010-08-24,1.2648,1.2719,1.2584,1.263,-0.0015020950272749412,1
2010-08-25,1.263,1.2726,1.2604,1.2662,0.0025336500395882755,1
2010-08-26,1.2664,1.2764,1.2647,1.2716,0.004264729110724952,1
2010-08-27,1.2714,1.2779,1.2674,1.2761,0.0035388486945580055,0
2010-08-30,1.2764,1.2769,1.2654,1.2663,-0.0076796489303346815,1
2010-08-31,1.2662,1.2743,1.2622,1.2688,0.0019742557055988375,1
2010-09-01,1.2688,1.2855,1.266,1.2803,0.009063682219419888,1
2010-09-02,1.2803,1.2848,1.2774,1.2825,0.001718347262360309,1
2010-09-03,1.2824,1.2899,1.2806,1.2895,0.005458089668616051,0
2010-09-06,1.2893,1.2919,1.2864,1.2874,-0.0016285381930980503,0
2010-09-07,1.2874,1.2876,1.2674,1.2683,-0.014836103775050624,1
2010-09-08,1.2682,1.2763,1.2657,1.2723,0.003153827958684907,0
2010-09-09,1.2719,1.2766,1.266,1.2698,-0.001964945374518523,0
2010-09-10,1.2697,1.2747,1.2641,1.2671,-0.0021263191053710884,1
2010-09-13,1.2706,1.2892,1.2701,1.2878,0.0163365164548972,1
2010-09-14,1.2876,1.3033,1.2827,1.2986,0.00838639540301278,1
2010-09-15,1.2987,1.304,1.2952,1.3009,0.0017711381487754974,1
2010-09-16,1.3012,1.3117,1.2972,1.3074,0.004996540856330167,0
2010-09-17,1.3074,1.3159,1.3018,1.3055,-0.0014532660241699524,1
2010-09-20,1.305,1.3121,1.3026,1.3062,0.0005361930294904838,1
2010-09-21,1.3063,1.3286,1.3053,1.3249,0.014316337467462859,1
2010-09-22,1.325,1.344,1.3245,1.3399,0.01132160917805125,0
2010-09-23,1.34,1.3413,1.3303,1.3314,-0.006343756996790906,1
2010-09-24,1.3313,1.3495,1.3284,1.3485,0.012843623253717906,0
2010-09-27,1.3479,1.3506,1.3422,1.344,-0.0033370411568408587,1
2010-09-28,1.344,1.3596,1.3378,1.3584,0.010714285714285676,1
2010-09-29,1.3583,1.3646,1.3563,1.3621,0.00272379269729095,1
2010-09-30,1.3622,1.3683,1.3558,1.3627,0.00044049629248954503,1
2010-10-01,1.3629,1.3792,1.3615,1.3792,0.012108314375871343,0
2010-10-04,1.3788,1.379,1.3663,1.3673,-0.008628190255220436,1
2010-10-05,1.3673,1.3859,1.3635,1.3836,0.011921304761208118,1
2010-10-06,1.3834,1.3948,1.3797,1.3925,0.00643249494073439,0
2010-10-07,1.3923,1.4029,1.3854,1.392,-0.000359066427289223,1
2010-10-08,1.3915,1.3984,1.3832,1.394,0.001436781609195359,0
2010-10-11,1.4001,1.4007,1.3863,1.3883,-0.0040889526542322585,1
2010-10-12,1.3882,1.3936,1.3772,1.3915,0.0023049773103795967,1
2010-10-13,1.3914,1.4001,1.3908,1.3959,0.003162055335968361,1
2010-10-14,1.396,1.4122,1.3951,1.4081,0.008739881080306544,0
2010-10-15,1.4078,1.4157,1.3936,1.3977,-0.007385839073929423,0
2010-10-18,1.3972,1.3999,1.3827,1.3949,-0.002003291121127515,0
2010-10-19,1.3946,1.4005,1.3711,1.3739,-0.015054842641049615,1
2010-10-20,1.3741,1.3991,1.3696,1.3956,0.01579445374481403,0
2010-10-21,1.3956,1.405,1.387,1.3923,-0.002364574376612083,1
2010-10-22,1.3925,1.3971,1.3857,1.3954,0.0022265316382963363,0
2010-10-25,1.3951,1.408,1.3931,1.3954,0.0,0
2010-10-26,1.3954,1.3982,1.3821,1.3858,-0.00687974774258282,0
2010-10-27,1.386,1.3879,1.3732,1.3773,-0.006133641218068919,1
2010-10-28,1.3771,1.3945,1.3765,1.393,0.01139911420895956,1
2010-10-29,1.3926,1.3952,1.3804,1.3944,0.0010050251256281673,0
2010-11-01,1.3963,1.4011,1.3861,1.3895,-0.003514056224899642,1
2010-11-02,1.3895,1.4058,1.3879,1.403,0.009715725080964521,1
2010-11-03,1.4031,1.4183,1.3988,1.4129,0.007056307911617932,1
2010-11-04,1.4131,1.4282,1.4099,1.4216,0.006157548304904781,0
2010-11-05,1.4215,1.4249,1.4021,1.403,-0.013083849184017948,0
2010-11-08,1.4055,1.4085,1.3885,1.392,-0.007840342124020072,0
2010-11-09,1.392,1.3973,1.3749,1.3771,-0.010704022988505701,1
2010-11-10,1.3771,1.3825,1.3669,1.3782,0.0007987800450222071,0
2010-11-11,1.3781,1.3821,1.3634,1.3666,-0.008416775504280993,1
2010-11-12,1.3664,1.3776,1.357,1.369,0.001756183228450059,0
2010-11-15,1.3704,1.3751,1.3561,1.3584,-0.007742878013148213,0
2010-11-16,1.3586,1.3656,1.3445,1.3489,-0.006993521790341628,1
2010-11-17,1.3489,1.3566,1.3458,1.3528,0.002891244717918351,1
2010-11-18,1.3528,1.3668,1.3522,1.364,0.00827912477823789,1
2010-11-19,1.364,1.3731,1.3606,1.3668,0.002052785923753575,0
2010-11-22,1.3715,1.3786,1.3575,1.3627,-0.0029997073456248247,0
2010-11-23,1.3627,1.3633,1.3357,1.3365,-0.019226535554414004,0
2010-11-24,1.3367,1.3421,1.3282,1.3332,-0.0024691358024692134,1
2010-11-25,1.3335,1.3388,1.3284,1.3359,0.0020252025202520674,0
2010-11-26,1.3358,1.3362,1.3198,1.324,-0.008907852384160475,0
2010-11-29,1.3281,1.3302,1.306,1.3132,-0.00815709969788525,0
2010-11-30,1.3125,1.315,1.2966,1.2984,-0.011270179713676498,1
2010-12-01,1.3001,1.3181,1.2968,1.3136,0.011706715958102354,1
2010-12-02,1.3139,1.325,1.3056,1.3209,0.005557247259439624,1
2010-12-03,1.3208,1.3438,1.3191,1.3414,0.01551972140207436,0
2010-12-06,1.3384,1.3422,1.3244,1.3305,-0.008125838676010022,0
2010-12-07,1.3306,1.34,1.3253,1.326,-0.0033821871476887866,0
2010-12-08,1.3261,1.328,1.3177,1.3259,-7.541478129713397e-05,0
2010-12-09,1.3261,1.3323,1.3162,1.3237,-0.0016592503205369313,0
2010-12-10,1.3237,1.3283,1.3176,1.3222,-0.0011331872780842023,1
2010-12-13,1.3198,1.3433,1.3178,1.3389,0.012630464377552553,0
2010-12-14,1.3388,1.3497,1.3361,1.3376,-0.0009709462992009144,0
2010-12-15,1.3375,1.3382,1.3205,1.3211,-0.012335526315789491,1
2010-12-16,1.3213,1.3266,1.3178,1.3241,0.002270834910302,0
2010-12-17,1.3241,1.3359,1.313,1.3187,-0.0040782418246356755,0
2010-12-20,1.3185,1.3187,1.3092,1.3128,-0.004474103283536812,0
2010-12-21,1.3128,1.3202,1.3072,1.31,-0.0021328458257159344,0
2010-12-22,1.3101,1.3181,1.3075,1.3098,-0.00015267175572519776,1
2010-12-23,1.3098,1.3153,1.305,1.3113,0.0011452130096196722,1
2010-12-24,1.3113,1.3148,1.3086,1.3121,0.000610081598413803,1
2010-12-27,1.3114,1.317,1.307,1.3163,0.003200975535401218,0
2010-12-28,1.3164,1.3276,1.309,1.3114,-0.00372255564840851,1
2010-12-29,1.3114,1.3239,1.308,1.3224,0.008387982308982966,1
2010-12-30,1.3224,1.3315,1.3211,1.3287,0.0047640653357532425,1
2010-12-31,1.3288,1.3424,1.3282,1.3385,0.007375630315345827,0
2011-01-03,1.3285,1.3395,1.3247,1.336,-0.0018677624206200338,0
2011-01-04,1.3359,1.3434,1.329,1.3307,-0.003967065868263564,0
2011-01-05,1.3307,1.3325,1.3123,1.3149,-0.01187345006387619,0
2011-01-06,1.315,1.317,1.2995,1.3002,-0.011179557380789351,0
2011-01-07,1.3001,1.3021,1.2899,1.2905,-0.007460390709121745,1
2011-01-10,1.2877,1.2964,1.287,1.2949,0.0034095311894615232,1
2011-01-11,1.2949,1.2993,1.2903,1.2973,0.0018534249749015963,1
2011-01-12,1.2971,1.3145,1.2959,1.3134,0.012410390811685712,1
2011-01-13,1.3132,1.3383,1.3085,1.3363,0.017435663164306447,1
2011-01-14,1.3363,1.3457,1.3313,1.3386,0.001721170395869276,0
2011-01-17,1.3383,1.3384,1.3242,1.3293,-0.0069475571492604304,1
2011-01-18,1.3293,1.3466,1.325,1.3386,0.006996163394267674,1
2011-01-19,1.3386,1.3539,1.3365,1.3473,0.006499327655759668,0
2011-01-20,1.3446,1.3523,1.3394,1.3471,-0.0001484450382245317,1
2011-01-21,1.3468,1.3625,1.3446,1.3619,0.010986563729493026,1
2011-01-24,1.364,1.3686,1.3537,1.3638,0.0013951097731108586,1
2011-01-25,1.3637,1.3704,1.357,1.3681,0.0031529549787361333,1
2011-01-26,1.3682,1.3722,1.3639,1.3712,0.002265916234193366,1
2011-01-27,1.3712,1.3758,1.3635,1.3732,0.0014585764294048342,0
2011-01-28,1.3733,1.3746,1.3581,1.3609,-0.008957180308767798,1
2011-01-31,1.3586,1.3739,1.3568,1.3692,0.0060989051363067315,1
2011-02-01,1.3691,1.3842,1.3686,1.3829,0.010005842827928824,0
2011-02-02,1.3828,1.3861,1.3765,1.3808,-0.0015185479788849543,0
2011-02-03,1.3807,1.3825,1.3607,1.363,-0.012891077636152937,0
2011-02-04,1.3632,1.3673,1.354,1.3582,-0.003521643433602284,1
2011-02-07,1.3562,1.3626,1.3506,1.3583,7.362685907819078e-05,1
2011-02-08,1.3582,1.3688,1.357,1.3624,0.003018478981079209,1
2011-02-09,1.3625,1.3744,1.3608,1.3733,0.008000587199060494,0
2011-02-10,1.3731,1.3736,1.3575,1.3599,-0.009757518386368513,0
2011-02-11,1.3599,1.3621,1.3495,1.3547,-0.0038238105743070294,0
2011-02-14,1.3506,1.3558,1.3426,1.3485,-0.004576659038901587,0
2011-02-15,1.3488,1.3551,1.3459,1.3485,0.0,1
2011-02-16,1.3484,1.3588,1.346,1.3569,0.0062291434927697065,1
2011-02-17,1.3568,1.3619,1.3533,1.3607,0.002800501142309786,1
2011-02-18,1.3608,1.3715,1.3543,1.3693,0.006320276328360297,0
2011-02-21,1.3699,1.3716,1.3644,1.3674,-0.0013875702913898058,0
2011-02-22,1.3677,1.3704,1.3523,1.3651,-0.0016820242796548035,1
2011-02-23,1.3649,1.379,1.3644,1.3744,0.006812687715185728,1
2011-02-24,1.3746,1.3821,1.3702,1.3799,0.0040017462165307105,0
2011-02-25,1.3798,1.3838,1.372,1.3748,-0.003695919994202379,1
2011-02-28,1.3754,1.3856,1.3709,1.3804,0.004073319755600879,0
2011-03-01,1.3822,1.3854,1.376,1.3776,-0.0020283975659229903,1
2011-03-02,1.3776,1.389,1.3741,1.3866,0.006533101045296252,1
2011-03-03,1.386,1.3972,1.383,1.3966,0.007211885186787725,1
2011-03-04,1.3968,1.4006,1.394,1.3986,0.001432049262494628,0
2011-03-07,1.3989,1.4036,1.3951,1.3968,-0.0012870012870013214,0
2011-03-08,1.3968,1.399,1.386,1.3904,-0.004581901489117968,1
2011-03-09,1.3903,1.3942,1.3855,1.3907,0.00021576524741084846,0
2011-03-10,1.3907,1.3925,1.3772,1.3797,-0.00790968576975637,1
2011-03-11,1.3797,1.3915,1.375,1.3901,0.007537870551569181,1
2011-03-14,1.3969,1.4003,1.39,1.399,0.006402417092295609,1
2011-03-15,1.3988,1.4013,1.3853,1.3996,0.00042887776983557835,0
2011-03-16,1.3999,1.4001,1.3864,1.3927,-0.004929979994284017,1
2011-03-17,1.393,1.4052,1.3867,1.4016,0.006390464565232845,1
2011-03-18,1.4018,1.4184,1.3977,1.418,0.01170091324200917,1
2011-03-21,1.4173,1.424,1.4137,1.4218,0.002679830747531753,0
2011-03-22,1.4217,1.425,1.4175,1.4195,-0.0016176677451118504,0
2011-03-23,1.4198,1.4215,1.4074,1.4093,-0.007185628742514938,1
2011-03-24,1.4097,1.422,1.405,1.417,0.005463705385652551,0
2011-03-25,1.4172,1.4193,1.4051,1.4085,-0.005998588567395879,0
2011-03-28,1.4043,1.4115,1.4018,1.4082,-0.00021299254526108147,1
2011-03-29,1.4082,1.415,1.4046,1.4109,0.0019173412867492523,1
2011-03-30,1.4109,1.4147,1.405,1.4126,0.0012049046707776068,1
2011-03-31,1.4124,1.4233,1.4113,1.4169,0.003044032280900444,1
2011-04-01,1.4173,1.4245,1.406,1.4231,0.00437574987649092,0
2011-04-04,1.4228,1.4268,1.419,1.422,-0.0007729604384794087,0
2011-04-05,1.4211,1.4245,1.4151,1.422,0.0,1
2011-04-06,1.422,1.4349,1.4214,1.433,0.007735583684950864,0
2011-04-07,1.433,1.4336,1.4242,1.4302,-0.0019539427773901386,1
2011-04-08,1.4304,1.4488,1.4287,1.4479,0.012375891483708656,0
2011-04-11,1.4451,1.4483,1.4418,1.4431,-0.0033151460736238203,1
2011-04-12,1.4434,1.452,1.4375,1.4477,0.0031875822881297644,0
2011-04-13,1.4475,1.452,1.4411,1.444,-0.00255577813082819,1
2011-04-14,1.4441,1.4515,1.4363,1.4486,0.0031855955678672387,0
2011-04-15,1.4486,1.4503,1.4389,1.4429,-0.003934833632472712,0
2011-04-18,1.4416,1.4421,1.4155,1.4225,-0.014138193915032238,1
2011-04-19,1.423,1.4353,1.4203,1.4335,0.007732864674868223,1
2011-04-20,1.4332,1.4547,1.4325,1.4521,0.012975235437739707,1
2011-04-21,1.4518,1.465,1.4502,1.4553,0.002203704978996024,1
2011-04-22,1.4553,1.4589,1.4531,1.4559,0.00041228612657184804,1
2011-04-25,1.4563,1.4627,1.4522,1.4579,0.001373720722577021,1
2011-04-26,1.4579,1.4657,1.4491,1.4645,0.00452705946909937,1
2011-04-27,1.4644,1.4795,1.463,1.4771,0.00860361898258799,1
2011-04-28,1.4771,1.4882,1.4768,1.4824,0.003588111840769015,0
2011-04-29,1.4823,1.488,1.4797,1.4809,-0.00101187263896374,1
2011-05-02,1.4826,1.4901,1.4762,1.4822,0.000877844553987428,0
2011-05-03,1.4822,1.489,1.475,1.4821,-6.746727837003696e-05,1
2011-05-04,1.482,1.494,1.4772,1.4827,0.00040483098306443033,0
2011-05-05,1.4827,1.49,1.4507,1.4541,-0.01928913468672011,0
2011-05-06,1.4541,1.4588,1.4306,1.4321,-0.015129633450244206,1
2011-05-09,1.4362,1.4442,1.4252,1.4352,0.0021646533063335305,1
2011-05-10,1.4355,1.4414,1.4267,1.4409,0.003971571906354443,0
2011-05-11,1.4409,1.4423,1.4168,1.4199,-0.01457422444305656,1
2011-05-12,1.4201,1.4277,1.412,1.4241,0.002957954785548278,0
2011-05-13,1.4241,1.4339,1.4064,1.411,-0.009198792219647367,1
2011-05-16,1.4076,1.4246,1.4045,1.416,0.003543586109142405,1
2011-05-17,1.416,1.424,1.4119,1.4236,0.005367231638418124,1
2011-05-18,1.4237,1.4288,1.4192,1.425,0.0009834223096376604,1
2011-05-19,1.4251,1.4325,1.4204,1.4308,0.004070175438596557,0
2011-05-20,1.4313,1.4345,1.4129,1.4156,-0.010623427453173129,0
2011-05-23,1.4133,1.4144,1.3966,1.4044,-0.00791183950268426,1
2011-05-24,1.4047,1.4134,1.3998,1.4102,0.004129877527769832,0
2011-05-25,1.4102,1.4118,1.401,1.408,-0.0015600624024960652,1
2011-05-26,1.4083,1.4206,1.4065,1.4133,0.0037642045454546746,1
2011-05-27,1.4134,1.4324,1.4122,1.431,0.012523880280195243,0
2011-05-30,1.4308,1.4312,1.4255,1.4286,-0.0016771488469601303,1
2011-05-31,1.4285,1.4424,1.4284,1.4394,0.007559848803023961,0
2011-06-01,1.4412,1.446,1.4305,1.433,-0.00444629706822286,1
2011-06-02,1.4328,1.4513,1.4322,1.4491,0.011235170969992936,1
2011-06-03,1.449,1.4642,1.4449,1.4636,0.010006210751500877,0
2011-06-06,1.463,1.466,1.4555,1.4578,-0.003962831374692555,1
2011-06-07,1.4578,1.4696,1.456,1.4686,0.007408423652078389,0
2011-06-08,1.4688,1.4693,1.4562,1.4578,-0.007353942530300861,0
2011-06-09,1.4579,1.4652,1.4476,1.4513,-0.004458773494306456,0
2011-06-10,1.4511,1.455,1.4321,1.4346,-0.011506924826018006,1
2011-06-13,1.4331,1.443,1.4319,1.4415,0.004809703053115788,1
2011-06-14,1.4417,1.4497,1.4376,1.4442,0.0018730489073881529,0
2011-06-15,1.4442,1.4451,1.4153,1.4164,-0.01924941143885872,1
2011-06-16,1.4167,1.422,1.407,1.4212,0.003388873199660969,1
2011-06-17,1.4215,1.4339,1.4125,1.43,0.006191950464396134,1
2011-06-20,1.4276,1.4327,1.4189,1.4308,0.0005594405594406826,1
2011-06-21,1.4308,1.4433,1.43,1.4401,0.006499860218059705,0
2011-06-22,1.4387,1.4442,1.4329,1.4336,-0.004513575446149498,0
2011-06-23,1.4334,1.4337,1.4124,1.4262,-0.005161830357142905,0
2011-06-24,1.4265,1.4306,1.414,1.4186,-0.005328845884167599,1
2011-06-27,1.4186,1.4293,1.41,1.4286,0.0070492034400113646,1
2011-06-28,1.4285,1.4396,1.4235,1.4367,0.005669886602267971,1
2011-06-29,1.4367,1.4448,1.4328,1.4432,0.004524256977796348,1
2011-06-30,1.4433,1.4537,1.4425,1.4491,0.00408813747228387,1
2011-07-01,1.4473,1.4551,1.4436,1.4523,0.002208267200331182,1
2011-07-04,1.4537,1.4577,1.4494,1.454,0.0011705570474420668,0
2011-07-05,1.4539,1.4553,1.4397,1.4421,-0.00818431911966988,0
2011-07-06,1.4423,1.4466,1.4286,1.4316,-0.007281048470979767,1
2011-07-07,1.4315,1.4374,1.4219,1.4359,0.0030036322995250497,0
2011-07-08,1.4358,1.4369,1.4205,1.4264,-0.006616059614179326,0
2011-07-11,1.4221,1.4227,1.3985,1.4045,-0.01535333707234987,0
2011-07-12,1.4043,1.4061,1.3837,1.3967,-0.005553577785688879,1
2011-07-13,1.3966,1.4241,1.3949,1.4233,0.01904489153003497,0
2011-07-14,1.4226,1.4282,1.4114,1.4146,-0.0061125553291645485,1
2011-07-15,1.4143,1.4199,1.4091,1.4149,0.00021207408454682053,0
2011-07-18,1.4127,1.4134,1.4013,1.4103,-0.003251113152872964,1
2011-07-19,1.4103,1.4217,1.4067,1.4153,0.0035453449620648225,1
2011-07-20,1.4153,1.4239,1.4131,1.422,0.004733978661767724,1
2011-07-21,1.422,1.4438,1.4138,1.4418,0.013924050632911467,0
2011-07-22,1.4421,1.4437,1.4323,1.4354,-0.004438895824663613,1
2011-07-25,1.4399,1.4406,1.4323,1.4377,0.001602340810923808,1
2011-07-26,1.4377,1.4525,1.4356,1.4511,0.00932044237323515,0
2011-07-27,1.451,1.4536,1.4338,1.4368,-0.009854593067328166,0
2011-07-28,1.4366,1.44,1.4252,1.4327,-0.002853563474387477,1
2011-07-29,1.4326,1.4413,1.4228,1.4398,0.004955678090318827,0
2011-08-01,1.4358,1.4453,1.4183,1.4253,-0.010070843172662824,0
2011-08-02,1.4255,1.4283,1.415,1.4189,-0.004490282747491747,1
2011-08-03,1.4185,1.4371,1.4142,1.4359,0.011981112129114013,0
2011-08-04,1.4363,1.4368,1.4088,1.4091,-0.01866425238526359,1
2011-08-05,1.4089,1.4297,1.4054,1.4278,0.013270882123341154,0
2011-08-08,1.4368,1.4401,1.4128,1.4165,-0.007914273707802066,1
2011-08-09,1.4166,1.4397,1.415,1.4391,0.01595481821390754,0
2011-08-10,1.4391,1.4401,1.4159,1.4162,-0.015912723229796533,1
2011-08-11,1.4153,1.4294,1.4101,1.4237,0.0052958621663607985,1
2011-08-12,1.4236,1.4291,1.4148,1.4245,0.0005619161340171264,1
2011-08-15,1.4264,1.4477,1.4262,1.4448,0.014250614250614246,0
2011-08-16,1.4442,1.4467,1.4353,1.4399,-0.0033914728682171713,1
2011-08-17,1.4399,1.4517,1.4324,1.4424,0.0017362316827556068,0
2011-08-18,1.4423,1.4452,1.4269,1.4322,-0.007071547420965052,1
2011-08-19,1.4324,1.4453,1.4257,1.4393,0.004957408183214662,0
2011-08-22,1.4374,1.4434,1.4345,1.4355,-0.0026401723059821247,1
2011-08-23,1.4355,1.45,1.4352,1.4434,0.0055033089515847955,0
2011-08-24,1.4434,1.4481,1.4378,1.4407,-0.0018705833448801057,0
2011-08-25,1.4409,1.4474,1.4327,1.4372,-0.002429374609564827,1
2011-08-26,1.4374,1.4501,1.4328,1.4498,0.008767047035903142,1
2011-08-29,1.4484,1.4548,1.4406,1.4513,0.001034625465581529,0
2011-08-30,1.4513,1.4533,1.4383,1.4437,-0.005236684351960341,0
2011-08-31,1.4438,1.4468,1.4359,1.4379,-0.004017455149961879,0
2011-09-01,1.4363,1.4401,1.4225,1.426,-0.008275957994297256,0
2011-09-02,1.4259,1.4288,1.4183,1.4207,-0.0037166900420756432,0
2011-09-05,1.4162,1.4173,1.4059,1.4094,-0.007953825578939977,0
2011-09-06,1.4093,1.4275,1.3973,1.4002,-0.006527600397332245,1
2011-09-07,1.3994,1.4149,1.3992,1.4094,0.006570489930010082,0
2011-09-08,1.4094,1.4096,1.3871,1.3884,-0.01489995742869299,0
2011-09-09,1.3887,1.3936,1.3626,1.3656,-0.01642178046672438,1
2011-09-12,1.3576,1.3693,1.3501,1.3659,0.0002196836555359294,1
2011-09-13,1.3659,1.3739,1.3557,1.3679,0.0014642360348489092,1
2011-09-14,1.3678,1.3783,1.359,1.3741,0.004532495065428854,1
2011-09-15,1.374,1.3936,1.3702,1.3882,0.01026126191689114,0
2011-09-16,1.3879,1.3884,1.3752,1.3792,-0.006483215674974896,0
2011-09-19,1.3675,1.372,1.3584,1.3675,-0.008483178654292378,1
2011-09-20,1.368,1.3742,1.3592,1.3701,0.00190127970749554,0
2011-09-21,1.37,1.3788,1.3557,1.3585,-0.008466535289395005,0
2011-09-22,1.3585,1.3601,1.3383,1.3459,-0.009274935590725009,1
2011-09-23,1.3457,1.3567,1.3417,1.3499,0.002971989003640596,1
2011-09-26,1.3508,1.355,1.3362,1.3525,0.0019260685976738579,1
2011-09-27,1.3527,1.3668,1.3478,1.3588,0.004658040665434404,0
2011-09-28,1.3585,1.369,1.3521,1.3525,-0.0046364439211068476,1
2011-09-29,1.3528,1.3679,1.3518,1.3581,0.0041404805914972975,0
2011-09-30,1.3581,1.3601,1.3383,1.3386,-0.014358294676386163,0
2011-10-03,1.3362,1.3453,1.3162,1.3183,-0.015165097863439447,1
2011-10-04,1.3191,1.3368,1.3145,1.3337,0.011681711294849517,1
2011-10-05,1.3337,1.3383,1.3259,1.3349,0.0008997525680436436,1
2011-10-06,1.3347,1.345,1.324,1.3427,0.005843134317177423,0
2011-10-07,1.3427,1.3524,1.336,1.3376,-0.0037983168243093113,1
2011-10-10,1.3388,1.3698,1.3376,1.3636,0.01943779904306231,1
2011-10-11,1.3633,1.3683,1.3564,1.3647,0.0008066881783515001,1
2011-10-12,1.365,1.3833,1.3579,1.3778,0.009599179306807315,0
2011-10-13,1.3777,1.3826,1.3684,1.3769,-0.0006532152707213745,1
2011-10-14,1.3771,1.3894,1.3722,1.3875,0.0076984530466990275,0
2011-10-17,1.3877,1.3914,1.3723,1.3734,-0.010162162162162147,0
2011-10-18,1.3736,1.3817,1.3652,1.3734,0.0,1
2011-10-19,1.3734,1.3867,1.3723,1.3759,0.0018202999854375346,1
2011-10-20,1.3756,1.3843,1.3655,1.3775,0.001162875208954084,1
2011-10-21,1.3776,1.3901,1.3703,1.3892,0.008493647912885649,1
